Station;Year;Month;Day;Hour(utc);101;112;113;122;123;201;301;305;365;371;401;504;550;601;603;609;801
447500;1976;9;24;0;-4;;;;;;1.9;;190;190;;;;;;;25
447500;1976;9;24;12;-7;;;;;;6;;160;160;;;;;;;0
447500;1976;9;24;18;-1;;;;;;2.9;;210;210;;;;;;;0
447500;1976;9;25;0;-9;;;;;;4;;210;210;;;;;;;0
447500;1976;9;25;6;-5;;;;;;0.9;;270;270;;;;;;;100
447500;1976;9;25;12;-2;;;;;;0.9;;240;240;;;;;;;75
447500;1976;9;25;18;-4;;;;;;2.9;;210;210;;;;;;;0
447500;1976;9;26;0;-10;;;;;;4;;170;170;;;;;;;0
447500;1976;9;26;6;-7;;;;;;1.9;;190;190;;;;;;;0
447500;1976;9;26;12;-6;;;;;;1.9;;140;140;;;;;;;100
447500;1976;9;26;18;-5;;;;;;1.9;;170;170;;;;;;;100
447500;1976;9;27;0;-13;;;;;;6;;240;240;;;;;;;0
447500;1976;9;27;6;-12;;;;;;0;;0;0;;;;;;;60
447500;1976;9;27;12;-9;;;;;;0;;0;0;;;;;;;0
447500;1976;9;27;18;-13;;;;;;1.9;;100;100;;;;;;;0
447500;1976;9;28;0;-13;;;;;;6;;120;120;;;;;;;0
447500;1976;9;28;6;-11;;;;;;5;;120;120;;;;;;;100
447500;1976;9;28;12;-7;;;;;;1.9;;200;200;;;;;;;100
447500;1976;9;28;18;-9;;;;;;5;;270;270;;;;;;;0
447500;1976;9;29;0;-16;;;;;;0;;0;0;;;;;;;0
447500;1976;9;29;6;-21;;;;;;0;;0;0;;;;;;;90
447500;1976;9;29;12;-12;;;;;;12;;120;120;;;;;;;100
447500;1976;9;29;18;-12;;;;;;14.9;;110;110;;;;;;;100
447500;1976;9;30;0;-12;;;;;;13.9;;110;110;;;;;;;100
447500;1976;9;30;6;-10;;;;;;11;;110;110;;;;;;;100
447500;1976;9;30;12;-8;;;;;;12;;90;90;;;;;;;100
447500;1976;9;30;18;-8;;;;;;6;;140;140;;;;;;;100
447500;1976;10;1;0;-9;;;;;;0;;0;0;;;;;;;0
447500;1976;10;1;6;-13;;;;;;0.9;;280;280;;;;;;;0
447500;1976;10;1;12;-12;;;;;;0;;0;0;;;;;;;75
447500;1976;10;2;0;-11;;;;;;4;;100;100;;;;;;;100
447500;1976;10;2;6;-9;;;;;;6.9;;50;50;;;;;;;100
447500;1976;10;2;12;-8;;;;;;6.9;;60;60;;;;;;;0
447500;1976;10;2;18;-7;;;;;;2.9;;60;60;;;;;;;90
447500;1976;10;3;0;-7;;;;;;5;;50;50;;;;;;;100
447500;1976;10;3;6;-6;;;;;;12;;60;60;;;;;;;100
447500;1976;10;4;18;-4;;;;;;9.9;;90;90;;;;;;;100
447500;1976;10;5;0;-5;;;;;;7.9;;90;90;;;;;;;100
447500;1976;10;5;6;-8;;;;;;0.9;;110;110;;;;;;;25
447500;1976;10;6;0;-10;;;;;;0;;0;0;;;;;;;100
447500;1976;10;6;6;-14;;;;;;0;;0;0;;;;;;;0
447500;1976;10;6;12;-12;;;;;;5;;250;250;;;;;;;0
447500;1976;10;6;18;-6;;;;;;5;;270;270;;;;;;;50
447500;1976;10;7;0;-16;;;;;;9.9;;280;280;;;;;;;75
447500;1976;10;7;6;-16;;;;;;6;;270;270;;;;;;;0
447500;1976;10;7;18;-6;;;;;;5;;270;270;;;;;;;25
447500;1976;10;8;0;-11;;;;;;1.9;;230;230;;;;;;;0
447500;1976;10;8;6;-18;;;;;;6.9;;280;280;;;;;;;0
447500;1976;10;8;12;-17;;;;;;7.9;;300;300;;;;;;;0
447500;1976;10;8;18;-13;;;;;;7.9;;300;300;;;;;;;25
447500;1976;10;9;0;-17;;;;;;13.9;;330;330;;;;;;;100
447500;1976;10;9;18;-19;;;;;;9.9;;350;350;;;;;;;100
447500;1976;10;10;0;-23;;;;;;7.9;;350;350;;;;;;;90
447500;1976;10;10;6;-20;;;;;;4;;300;300;;;;;;;25
447500;1976;10;10;12;-19;;;;;;4;;320;320;;;;;;;40
447500;1976;10;10;18;-16;;;;;;0;;0;0;;;;;;;60
447500;1976;10;11;0;-14;;;;;;0;;0;0;;;;;;;100
447500;1976;10;11;12;-12;;;;;;0.9;;150;150;;;;;;;90
447500;1976;10;11;18;-12;;;;;;1.9;;170;170;;;;;;;100
447500;1976;10;12;0;-14;;;;;;0;;0;0;;;;;;;0
447500;1976;10;12;6;-23;;;;;;1.9;;280;280;;;;;;;0
447500;1976;10;13;6;-16;;;;;;2.9;;10;10;;;;;;;100
447500;1976;10;13;12;-16;;;;;;6;;360;360;;;;;;;100
447500;1976;10;13;18;-10;;;;;;;;100;100;;;;;;;100
447500;1976;10;14;0;-12;;;;;;0;;0;0;;;;;;;0
447500;1976;10;14;6;-13;;;;;;2.9;;30;30;;;;;;;0
447500;1976;10;14;12;-13;;;;;;1.9;;60;60;;;;;;;90
447500;1976;10;14;18;-12;;;;;;5;;120;120;;;;;;;100
447500;1976;10;15;0;-12;;;;;;0;;0;0;;;;;;;100
447500;1976;10;15;6;-12;;;;;;4;;140;140;;;;;;;0
447500;1976;10;15;12;-12;;;;;;0;;0;0;;;;;;;100
447500;1976;10;15;18;-14;;;;;;0;;0;0;;;;;;;100
447500;1976;10;16;0;-17;;;;;;0;;0;0;;;;;;;0
447500;1976;10;16;6;-25;;;;;;6;;270;270;;;;;;;25
447500;1976;10;16;12;-22;;;;;;2.9;;270;270;;;;;;;0
447500;1976;10;16;18;-14;;;;;;5;;280;280;;;;;;;0
447500;1976;10;17;0;-27;;;;;;6;;290;290;;;;;;;0
447500;1976;10;17;6;-27;;;;;;9.9;;330;330;;;;;;;40
447500;1976;10;17;12;-26;;;;;;6;;250;250;;;;;;;0
447500;1976;10;17;18;-14;;;;;;6;;250;250;;;;;;;0
447500;1976;10;18;0;-28;;;;;;6;;250;250;;;;;;;0
447500;1976;10;18;6;-29;;;;;;2.9;;250;250;;;;;;;100
447500;1976;10;18;12;-22;;;;;;0;;0;0;;;;;;;90
447500;1976;10;18;18;-19;;;;;;1.9;;250;250;;;;;;;100
447500;1976;10;19;0;-21;;;;;;1.9;;250;250;;;;;;;100
447500;1976;10;19;12;-14;;;;;;0.9;;250;250;;;;;;;60
447500;1976;10;19;18;-13;;;;;;5;;250;250;;;;;;;100
447500;1976;10;20;6;-11;;;;;;13;;250;250;;;;;;;100
447500;1976;10;20;12;-11;;;;;;9.9;;90;90;;;;;;;75
447500;1976;10;20;18;-10;;;;;;12;;90;90;;;;;;;100
447500;1976;10;21;0;-12;;;;;;9.9;;270;270;;;;;;;100
447500;1976;10;21;6;-12;;;;;;5;;;;;;;;;;0
447500;1976;10;21;12;-9;;;;;;5;;90;90;;;;;;;75
447500;1976;10;21;18;-7;;;;;;5;;30;30;;;;;;;100
447500;1976;10;22;0;-7;;;;;;6.9;;270;270;;;;;;;100
447500;1976;10;22;6;-9;;;;;;0.9;;20;20;;;;;;;0
447500;1976;10;22;12;-8;;;;;;2.9;;300;300;;;;;;;40
447500;1976;10;22;18;-2;;;;;;2.9;;150;150;;;;;;;75
447500;1976;10;23;0;-18;;;;;;2.9;;220;220;;;;;;;0
447500;1976;10;23;6;-15;;;;;;4;;220;220;;;;;;;0
447500;1976;10;23;12;-11;;;;;;2.9;;230;230;;;;;;;75
447500;1976;10;23;18;-14;;;;;;0;;0;0;;;;;;;100
447500;1976;10;24;0;-14;;;;;;0;;0;0;;;;;;;100
447500;1976;10;24;6;-18;;;;;;0.9;;100;100;;;;;;;100
447500;1976;10;24;12;-18;;;;;;2.9;;120;120;;;;;;;50
447500;1976;10;24;18;-15;;;;;;1.9;;100;100;;;;;;;100
447500;1976;10;25;0;-17;;;;;;1.9;;110;110;;;;;;;100
447500;1976;10;25;6;-14;;;;;;0;;0;0;;;;;;;40
447500;1976;10;25;12;-15;;;;;;1.9;;50;50;;;;;;;75
447500;1976;10;25;18;-12;;;;;;5;;70;70;;;;;;;0
447500;1976;10;26;0;-14;;;;;;4;;80;80;;;;;;;0
447500;1976;10;26;6;-12;;;;;;5;;90;90;;;;;;;100
447500;1976;10;26;18;-10;;;;;;0;;0;0;;;;;;;100
447500;1976;10;27;0;-12;;;;;;0;;0;0;;;;;;;0
447500;1976;10;27;6;-14;;;;;;0.9;;50;50;;;;;;;0
447500;1976;10;27;12;-11;;;;;;4;;110;110;;;;;;;100
447500;1976;10;27;18;-9;;;;;;9.9;;140;140;;;;;;;40
447500;1976;10;28;0;-12;;;;;;6;;140;140;;;;;;;100
447500;1976;10;28;6;-13;;;;;;8.9;;130;130;;;;;;;100
447500;1976;10;28;12;-12;;;;;;14.9;;120;120;;;;;;;100
447500;1976;10;28;18;-13;;;;;;14.9;;90;90;;;;;;;100
447500;1976;10;29;0;-13;;;;;;15.9;;100;100;;;;;;;100
447500;1976;10;29;6;-13;;;;;;15.9;;100;100;;;;;;;100
447500;1976;10;29;12;-12;;;;;;5;;120;120;;;;;;;90
447500;1976;10;29;18;-12;;;;;;0;;;;;;;;;;
447500;1976;10;30;0;-22;;;;;;4;;260;260;;;;;;;0
447500;1976;10;30;12;-22;;;;;;5;;240;240;;;;;;;100
447500;1976;10;30;18;-17;;;;;;5;;230;230;;;;;;;25
447500;1976;10;31;0;-19;;;;;;5;;210;210;;;;;;;25
447500;1976;10;31;6;-22;;;;;;4;;210;210;;;;;;;0
447500;1976;10;31;12;-19;;;;;;0.9;;;;;;;;;;0
447500;1976;10;31;18;-17;;;;;;0.9;;250;250;;;;;;;0
447500;1976;11;1;0;-24;;;;;;0;;0;0;;;;;;;0
447500;1976;11;1;6;-27;;;;;;1.9;;270;270;;;;;;;0
447500;1976;11;1;18;-19;;;;;;0;;0;0;;;;;;;40
447500;1976;11;2;0;-26;;;;;;0;;0;0;;;;;;;0
447500;1976;11;2;6;-20;;;;;;0.9;;270;270;;;;;;;50
447500;1976;11;2;18;-12;;;;;;0;;0;0;;;;;;;100
447500;1976;11;3;0;-17;;;;;;5;;300;300;;;;;;;100
447500;1976;11;3;6;-15;;;;;;7.9;;280;280;;;;;;;0
447500;1976;11;3;12;-15;;;;;;8.9;;280;280;;;;;;;100
447500;1976;11;3;18;-15;;;;;;14.9;;90;90;;;;;;;100
447500;1976;11;4;0;-16;;;;;;12;;270;270;;;;;;;100
447500;1976;11;4;6;-18;;;;;;6;;90;90;;;;;;;100
447500;1976;11;4;12;-17;;;;;;1.9;;90;90;;;;;;;100
447500;1976;11;4;18;-12;;;;;;0.9;;90;90;;;;;;;100
447500;1976;11;5;0;-17;;;;;;6.9;;270;270;;;;;;;0
447500;1976;11;5;6;-18;;;;;;6.9;;260;260;;;;;;;40
447500;1976;11;5;12;-23;;;;;;0.9;;260;260;;;;;;;40
447500;1976;11;5;18;-21;;;;;;6;;270;270;;;;;;;25
447500;1976;11;6;0;-29;;;;;;5;;270;270;;;;;;;0
447500;1976;11;6;6;-24;;;;;;6;;270;270;;;;;;;0
447500;1976;11;6;12;-22;;;;;;5;;270;270;;;;;;;0
447500;1976;11;6;18;-17;;;;;;2.9;;270;270;;;;;;;0
447500;1976;11;7;0;-17;;;;;;1.9;;360;360;;;;;;;0
447500;1976;11;7;6;-20;;;;;;1.9;;270;270;;;;;;;0
447500;1976;11;7;12;-19;;;;;;4;;240;240;;;;;;;60
447500;1976;11;7;18;-10;;;;;;1.9;;240;240;;;;;;;75
447500;1976;11;8;0;-13;;;;;;0;;0;0;;;;;;;0
447500;1976;11;8;6;-13;;;;;;0;;;;;;;;;;
447500;1976;11;9;0;-16;;;;;;0;;0;0;;;;;;;0
447500;1976;11;9;6;-14;;;;;;0;;0;0;;;;;;;0
447500;1976;11;9;18;-12;;;;;;0;;0;0;;;;;;;0
447500;1976;11;10;0;-16;;;;;;0;;0;0;;;;;;;0
447500;1976;11;10;6;-14;;;;;;0;;0;0;;;;;;;0
447500;1976;11;10;12;-16;;;;;;0;;0;0;;;;;;;0
447500;1976;11;10;18;-12;;;;;;0;;0;0;;;;;;;0
447500;1976;11;11;0;-12;;;;;;0;;0;0;;;;;;;0
447500;1976;11;11;6;-22;;;;;;5;;90;90;;;;;;;0
447500;1976;11;11;12;-18;;;;;;2.9;;240;240;;;;;;;40
447500;1976;11;12;0;-14;;;;;;0;;0;0;;;;;;;100
447500;1976;11;12;6;-17;;;;;;0;;0;0;;;;;;;100
447500;1976;11;12;12;-18;;;;;;6.9;;90;90;;;;;;;100
447500;1976;11;12;18;-18;;;;;;6.9;;90;90;;;;;;;0
447500;1976;11;13;0;-18;;;;;;6;;90;90;;;;;;;0
447500;1976;11;13;6;-16;;;;;;6.9;;90;90;;;;;;;0
447500;1976;11;13;12;-13;;;;;;0.9;;90;90;;;;;;;100
447500;1976;11;13;18;-14;;;;;;5;;60;60;;;;;;;0
447500;1976;11;14;0;-13;;;;;;0.9;;90;90;;;;;;;100
447500;1976;11;14;6;-15;;;;;;0.9;;90;90;;;;;;;100
447500;1976;11;14;12;-18;;;;;;1.9;;270;270;;;;;;;0
447500;1976;11;14;18;-18;;;;;;0;;0;0;;;;;;;75
447500;1976;11;15;0;-15;;;;;;0;;0;0;;;;;;;0
447500;1976;11;15;6;-16;;;;;;0;;0;0;;;;;;;0
447500;1976;11;15;12;-17;;;;;;0;;0;0;;;;;;;0
447500;1976;11;15;18;-16;;;;;;0;;0;0;;;;;;;0
447500;1976;11;16;0;-16;;;;;;1.9;;50;50;;;;;;;0
447500;1976;11;16;6;-19;;;;;;0;;0;0;;;;;;;0
447500;1976;11;16;12;-17;;;;;;0;;0;0;;;;;;;100
447500;1976;11;16;18;-16;;;;;;0;;0;0;;;;;;;0
447500;1976;11;17;0;-22;;;;;;6;;360;360;;;;;;;100
447500;1976;11;17;6;-25;;;;;;5;;360;360;;;;;;;0
447500;1976;11;17;12;-30;;;;;;6.9;;210;210;;;;;;;0
447500;1976;11;17;18;-29;;;;;;5;;240;240;;;;;;;0
447500;1976;11;18;0;-24;;;;;;0;;0;0;;;;;;;0
447500;1976;11;18;6;-24;;;;;;5;;120;120;;;;;;;100
447500;1976;11;18;12;-20;;;;;;14.9;;90;90;;;;;;;100
447500;1976;11;18;18;-17;;;;;;6.9;;90;90;;;;;;;100
447500;1976;11;19;0;-15;;;;;;4;;90;90;;;;;;;100
447500;1976;11;19;6;-17;;;;;;14.9;;90;90;;;;;;;100
447500;1976;11;20;0;-26;;;;;;9.9;;270;270;;;;;;;0
447500;1976;11;20;6;;;;;;;5.1;;270;270;;;;;;;0
447500;1976;11;20;12;-26;;;;;;6;;240;240;;;;;;;0
447500;1976;11;20;18;-21;;;;;;4;;240;240;;;;;;;0
447500;1976;11;21;0;-17;;;;;;0;;0;0;;;;;;;0
447500;1976;11;21;18;-16;;;;;;4;;160;160;;;;;;;90
447500;1976;11;22;0;-14;;;;;;2.9;;50;50;;;;;;;0
447500;1976;11;22;6;-14;;;;;;4;;120;120;;;;;;;0
447500;1976;11;22;12;-8;;;;;;9.9;;140;140;;;;;;;100
447500;1976;11;22;18;-11;;;;;;2.9;;60;60;;;;;;;100
447500;1976;11;23;0;-13;;;;;;6.9;;90;90;;;;;;;100
447500;1976;11;23;6;-13;;;;;;9.9;;120;120;;;;;;;100
447500;1976;11;23;12;-16;;;;;;4;;60;60;;;;;;;100
447500;1976;11;24;0;;;;;;;;;;;;;;;;;0
447500;1976;11;24;6;-18;;;;;;9.9;;120;120;;;;;;;100
447500;1976;11;24;12;-18;;;;;;4;;150;150;;;;;;;100
447500;1976;11;24;18;-21;;;;;;6;;150;150;;;;;;;75
447500;1976;11;25;0;-21;;;;;;4;;270;270;;;;;;;0
447500;1976;11;25;6;-21;;;;;;2.9;;260;260;;;;;;;0
447500;1976;11;25;18;-22;;;;;;1.9;;170;170;;;;;;;75
447500;1976;11;26;0;-25;;;;;;5;;90;90;;;;;;;0
447500;1976;11;26;6;-23;;;;;;5;;120;120;;;;;;;0
447500;1976;11;26;12;-26;;;;;;4;;300;300;;;;;;;75
447500;1976;11;26;18;-28;;;;;;5;;300;300;;;;;;;0
447500;1976;11;27;0;;;;;;;3.1;;300;300;;;;;;;0
447500;1976;11;27;6;-24;;;;;;4;;260;260;;;;;;;0
447500;1976;11;27;12;-31;;;;;;1.9;;360;360;;;;;;;0
447500;1976;11;27;18;-31;;;;;;2.9;;240;240;;;;;;;0
447500;1976;11;28;0;-32;;;;;;5;;270;270;;;;;;;0
447500;1976;11;28;12;-28;;;;;;5;;270;270;;;;;;;0
447500;1976;11;28;18;-36;;;;;;4;;270;270;;;;;;;0
447500;1976;11;29;0;-41;;;;;;4;;270;270;;;;;;;0
447500;1976;11;29;6;-38;;;;;;5;;270;270;;;;;;;0
447500;1976;11;29;12;-37;;;;;;2.9;;270;270;;;;;;;0
447500;1976;11;29;18;-40;;;;;;5;;260;260;;;;;;;0
447500;1976;11;30;0;-38;;;;;;4;;270;270;;;;;;;0
447500;1976;11;30;6;-35;;;;;;0;;0;0;;;;;;;0
447500;1976;11;30;10;-37;;;;;;2.9;;120;120;;;;;;;50
447500;1976;11;30;18;-38;;;;;;0;;0;0;;;;;;;0
447500;1976;12;1;0;-34;;;;;;2.9;;30;30;;;;;;;100
447500;1976;12;1;6;-36;;;;;;1.9;;290;290;;;;;;;50
447500;1976;12;1;12;-31;;;;;;1.9;;120;120;;;;;;;0
447500;1976;12;1;18;-31;;;;;;0;;0;0;;;;;;;25
447500;1976;12;2;0;-31;;;;;;0;;0;0;;;;;;;0
447500;1976;12;2;6;-31;;;;;;0;;0;0;;;;;;;0
447500;1976;12;2;12;-34;;;;;;1.9;;120;120;;;;;;;0
447500;1976;12;3;0;-43;;;;;;0;;0;0;;;;;;;0
447500;1976;12;3;6;-39;;;;;;0;;0;0;;;;;;;0
447500;1976;12;3;12;;;;;;;0;;;;;;;;;;0
447500;1976;12;3;18;-40;;;;;;0;;0;0;;;;;;;40
447500;1976;12;4;0;-36;;;;;;0;;0;0;;;;;;;0
447500;1976;12;4;12;-33;;;;;;5;;360;360;;;;;;;100
447500;1976;12;4;18;-34;;;;;;6.9;;90;90;;;;;;;100
447500;1976;12;5;0;-32;;;;;;5;;90;90;;;;;;;100
447500;1976;12;5;6;-33;;;;;;0;;0;0;;;;;;;0
447500;1976;12;5;12;-30;;;;;;4;;180;180;;;;;;;100
447500;1976;12;5;18;-24;;;;;;4;;170;170;;;;;;;100
447500;1976;12;6;0;-29;;;;;;6;;210;210;;;;;;;40
447500;1976;12;6;6;-25;;;;;;6;;240;240;;;;;;;100
447500;1976;12;6;18;-32;;;;;;6;;240;240;;;;;;;0
447500;1976;12;7;0;-34;;;;;;4;;240;240;;;;;;;0
447500;1976;12;7;6;-29;;;;;;4;;240;240;;;;;;;0
447500;1976;12;7;12;-28;;;;;;4;;220;220;;;;;;;0
447500;1976;12;8;0;-31;;;;;;0.9;;220;220;;;;;;;0
447500;1976;12;8;6;-30;;;;;;0;;0;0;;;;;;;0
447500;1976;12;8;12;-34;;;;;;4;;210;210;;;;;;;0
447500;1976;12;9;0;-31;;;;;;2.9;;140;140;;;;;;;100
447500;1976;12;9;6;-26;;;;;;9.9;;180;180;;;;;;;100
447500;1976;12;9;12;-23;;;;;;5;;120;120;;;;;;;100
447500;1976;12;10;0;-26;;;;;;9.9;;90;90;;;;;;;100
447500;1976;12;10;6;-24;;;;;;14.9;;90;90;;;;;;;100
447500;1976;12;11;0;-23;;;;;;20;;90;90;;;;;;;100
447500;1976;12;11;6;-23;;;;;;14.9;;90;90;;;;;;;100
447500;1976;12;11;18;-21;;;;;;13.9;;100;100;;;;;;;100
447500;1976;12;12;0;-24;;;;;;4;;260;260;;;;;;;0
447500;1976;12;12;18;-32;;;;;;0.9;;180;180;;;;;;;0
447500;1976;12;13;0;-32;;;;;;5;;110;110;;;;;;;100
447500;1976;12;13;6;-24;;;;;;8.9;;60;60;;;;;;;100
447500;1976;12;13;12;-21;;;;;;13.9;;100;100;;;;;;;100
447500;1976;12;13;18;-25;;;;;;7.9;;250;250;;;;;;;0
447500;1976;12;14;0;-36;;;;;;1.9;;250;250;;;;;;;0
447500;1976;12;14;12;-26;;;;;;20;;90;90;;;;;;;100
447500;1976;12;14;18;-22;;;;;;25;;90;90;;;;;;;100
447500;1976;12;15;0;-22;;;;;;14.9;;130;130;;;;;;;0
447500;1976;12;15;6;-24;;;;;;4;;120;120;;;;;;;0
447500;1976;12;15;12;-27;;;;;;4;;190;190;;;;;;;50
447500;1976;12;15;18;-27;;;;;;7.9;;220;220;;;;;;;75
447500;1976;12;16;0;-30;;;;;;1.9;;210;210;;;;;;;0
447500;1976;12;16;6;-30;;;;;;0;;0;0;;;;;;;0
447500;1976;12;16;12;-29;;;;;;1.9;;140;140;;;;;;;100
447500;1976;12;16;18;-32;;;;;;2.9;;140;140;;;;;;;100
447500;1976;12;17;0;-31;;;;;;4;;140;140;;;;;;;0
447500;1976;12;17;12;-30;;;;;;4;;140;140;;;;;;;100
447500;1976;12;17;18;-30;;;;;;4;;180;180;;;;;;;25
447500;1976;12;18;0;-34;;;;;;6;;200;200;;;;;;;0
447500;1976;12;18;18;-26;;;;;;5;;140;140;;;;;;;0
447500;1976;12;19;12;-26;;;;;;11;;90;90;;;;;;;100
447500;1976;12;19;18;-26;;;;;;8.9;;90;90;;;;;;;100
447500;1976;12;20;0;-23;;;;;;9.9;;90;90;;;;;;;100
447500;1976;12;20;6;-21;;;;;;14.9;;90;90;;;;;;;100
447500;1976;12;20;12;-18;;;;;;16.9;;90;90;;;;;;;100
447500;1976;12;20;18;-18;;;;;;9.9;;90;90;;;;;;;100
447500;1976;12;21;0;-18;;;;;;9.9;;90;90;;;;;;;100
447500;1976;12;21;6;-18;;;;;;12;;90;90;;;;;;;100
447500;1976;12;21;18;-16;;;;;;13.9;;100;100;;;;;;;100
447500;1976;12;22;6;-14;;;;;;6;;100;100;;;;;;;100
447500;1976;12;22;12;-18;;;;;;2.9;;110;110;;;;;;;25
447500;1976;12;22;18;-17;;;;;;6.9;;150;150;;;;;;;0
447500;1976;12;23;0;-18;;;;;;4;;90;90;;;;;;;0
447500;1976;12;23;18;-21;;;;;;5;;90;90;;;;;;;0
447500;1976;12;24;0;-22;;;;;;5;;100;100;;;;;;;100
447500;1976;12;24;6;-22;;;;;;5;;100;100;;;;;;;100
447500;1976;12;24;12;-27;;;;;;1.9;;150;150;;;;;;;0
447500;1976;12;24;18;-27;;;;;;1.9;;110;110;;;;;;;0
447500;1976;12;25;0;-22;;;;;;0;;0;0;;;;;;;0
447500;1976;12;25;6;-21;;;;;;0;;0;0;;;;;;;0
447500;1976;12;25;12;-21;;;;;;0;;0;0;;;;;;;100
447500;1976;12;25;18;-23;;;;;;2.9;;200;200;;;;;;;0
447500;1976;12;26;0;-23;;;;;;0;;0;0;;;;;;;0
447500;1976;12;26;12;-18;;;;;;0;;0;0;;;;;;;75
447500;1976;12;26;18;-17;;;;;;0.9;;110;110;;;;;;;90
447500;1976;12;27;0;-13;;;;;;5;;200;200;;;;;;;100
447500;1976;12;27;12;-15;;;;;;6.9;;250;250;;;;;;;100
447500;1976;12;27;18;-17;;;;;;6;;260;260;;;;;;;0
447500;1976;12;28;0;-18;;;;;;0;;0;0;;;;;;;0
447500;1976;12;28;12;-19;;;;;;5;;290;290;;;;;;;0
447500;1976;12;28;18;-20;;;;;;5;;270;270;;;;;;;25
447500;1976;12;29;0;;;;;;;0;;0;0;;;;;;;0
447500;1976;12;29;6;-28;;;;;;0;;0;0;;;;;;;0
447500;1976;12;29;12;-27;;;;;;1.9;;250;250;;;;;;;10
447500;1976;12;29;18;-28;;;;;;2.9;;280;280;;;;;;;10
447500;1976;12;30;0;-22;;;;;;5;;270;270;;;;;;;100
447500;1976;12;30;6;-22;;;;;;5;;270;270;;;;;;;0
447500;1976;12;30;12;-23;;;;;;7.9;;300;300;;;;;;;0
447500;1976;12;30;18;-22;;;;;;6;;270;270;;;;;;;0
447500;1976;12;31;0;-25;;;;;;9.9;;240;240;;;;;;;0
447500;1976;12;31;6;-26;;;;;;5;;240;240;;;;;;;0
447500;1976;12;31;12;-28;;;;;;8.9;;250;250;;;;;;;0
447500;1976;12;31;18;-27;;;;;;8.9;;250;250;;;;;;;75
447500;1977;1;1;0;-31;;;;;;6;;230;230;;;;;;;0
447500;1977;1;1;12;-34;;;;;;6;;210;210;;;;;;;40
447500;1977;1;1;18;-32;;;;;;5;;220;220;;;;;;;25
447500;1977;1;2;0;-33;;;;;;5;;200;200;;;;;;;0
447500;1977;1;2;6;-34;;;;;;5;;200;200;;;;;;;0
447500;1977;1;2;12;-34;;;;;;5;;200;200;;;;;;;40
447500;1977;1;2;18;-27;;;;;;4;;120;120;;;;;;;100
447500;1977;1;3;0;-31;;;;;;2.9;;90;90;;;;;;;100
447500;1977;1;3;6;-29;;;;;;0;;0;0;;;;;;;100
447500;1977;1;3;18;-33;;;;;;2.9;;270;270;;;;;;;40
447500;1977;1;4;0;-33;;;;;;4;;270;270;;;;;;;0
447500;1977;1;4;6;-39;;;;;;6;;270;270;;;;;;;0
447500;1977;1;4;12;-41;;;;;;9.9;;270;270;;;;;;;0
447500;1977;1;4;18;-42;;;;;;11;;270;270;;;;;;;0
447500;1977;1;5;0;-42;;;;;;14.9;;260;260;;;;;;;0
447500;1977;1;5;6;-39;;;;;;12;;270;270;;;;;;;0
447500;1977;1;5;18;-38;;;;;;15.9;;250;250;;;;;;;0
447500;1977;1;6;0;-38;;;;;;9.9;;220;220;;;;;;;0
447500;1977;1;6;6;-28;;;;;;6;;180;180;;;;;;;0
447500;1977;1;6;12;-27;;;;;;8.9;;210;210;;;;;;;25
447500;1977;1;6;18;-27;;;;;;5;;210;210;;;;;;;0
447500;1977;1;7;0;-23;;;;;;5;;140;140;;;;;;;100
447500;1977;1;7;6;-24;;;;;;5;;100;100;;;;;;;100
447500;1977;1;7;12;-24;;;;;;6;;120;120;;;;;;;100
447500;1977;1;7;18;-23;;;;;;7.9;;230;230;;;;;;;0
447500;1977;1;8;0;-26;;;;;;14.9;;240;240;;;;;;;100
447500;1977;1;8;12;-30;;;;;;7.9;;250;250;;;;;;;0
447500;1977;1;9;0;-21;;;;;;0;;0;0;;;;;;;0
447500;1977;1;9;6;-22;;;;;;1.9;;140;140;;;;;;;100
447500;1977;1;9;12;-19;;;;;;2.9;;110;110;;;;;;;75
447500;1977;1;9;18;-21;;;;;;6.9;;170;170;;;;;;;10
447500;1977;1;10;0;-14;;;;;;6.9;;200;200;;;;;;;0
447500;1977;1;10;6;-14;;;;;;5;;210;210;;;;;;;0
447500;1977;1;10;12;-14;;;;;;1.9;;160;160;;;;;;;0
447500;1977;1;10;18;-14;;;;;;1.9;;180;180;;;;;;;0
447500;1977;1;11;0;-15;;;;;;0;;0;0;;;;;;;0
447500;1977;1;11;6;-17;;;;;;0;;0;0;;;;;;;0
447500;1977;1;11;18;-20;;;;;;0;;0;0;;;;;;;0
447500;1977;1;12;0;-22;;;;;;0;;0;0;;;;;;;0
447500;1977;1;12;6;;;;;;;6;;270;270;;;;;;;0
447500;1977;1;12;12;-25;;;;;;0;;0;0;;;;;;;50
447500;1977;1;12;18;-28;;;;;;2.9;;100;100;;;;;;;100
447500;1977;1;13;6;-38;;;;;;0;;0;0;;;;;;;0
447500;1977;1;13;12;-38;;;;;;1.9;;270;270;;;;;;;100
447500;1977;1;13;18;-35;;;;;;0.9;;250;250;;;;;;;0
447500;1977;1;14;0;-38;;;;;;0;;0;0;;;;;;;0
447500;1977;1;14;6;-33;;;;;;0;;0;0;;;;;;;0
447500;1977;1;14;12;-38;;;;;;5;;180;180;;;;;;;25
447500;1977;1;14;18;-36;;;;;;4;;190;190;;;;;;;0
447500;1977;1;15;6;-35;;;;;;0;;0;0;;;;;;;0
