Year;Month;Day;Hour(utc);301;365
2008;5;17;18;4.7192407;160.25621
2008;5;18;0;5.499076;150.47195
2008;5;18;6;4.679912;188.04788
2008;5;18;12;4.784054;218.25594
2008;5;18;18;5.9965725;256.71603
2008;5;19;0;3.4037673;230.37598
2008;5;19;6;4.5709877;251.78525
2008;5;19;12;6.389455;241.03061
2008;5;19;18;7.2272487;256.29892
2008;5;20;0;3.3685544;228.21262
2008;5;20;6;4.6321764;253.62595
2008;5;20;12;7.6037555;239.87842
2008;5;20;18;7.1589584;245.39127
2008;5;21;0;6.4460726;231.1164
2008;5;21;6;6.8411927;229.84001
2008;5;21;12;5.5522475;245.6858
2008;5;21;18;4.0440516;270.03296
2008;5;22;0;2.8838022;357.99097
2008;5;22;6;2.9026084;59.810547
2008;5;22;12;2.60486;318.3618
2008;5;22;18;2.7860444;328.9088
2008;5;23;0;4.65271;82.08795
2008;5;23;6;6.624992;116.81648
2008;5;23;12;7.76503;138.71692
2008;5;23;18;8.392245;161.85707
2008;5;24;0;7.5988545;159.5738
2008;5;24;6;7.9226527;151.24219
2008;5;24;12;7.7829742;167.42575
2008;5;24;18;6.601966;172.31337
2008;5;25;0;9.313921;140.23976
2008;5;25;6;12.166109;149.17892
2008;5;25;12;13.6798935;149.68837
2008;5;25;18;14.490659;157.94005
2008;5;26;0;12.141895;153.33322
2008;5;26;6;11.743868;152.20764
2008;5;26;12;11.45297;154.88507
2008;5;26;18;7.9051213;176.72977
2008;5;27;0;5.5949864;149.92058
2008;5;27;6;7.842693;144.79202
2008;5;27;12;9.480672;153.26445
2008;5;27;18;8.470604;160.59424
2008;5;28;0;9.934156;147.29785
2008;5;28;6;9.7034855;160.94237
2008;5;28;12;9.468661;151.6141
2008;5;28;18;12.42668;149.96683
2008;5;29;0;15.938666;139.36737
2008;5;29;6;17.692852;136.17317
2008;5;29;12;19.844166;130.58896
2008;5;29;18;17.076752;130.44017
2008;5;30;0;13.375205;131.0583
2008;5;30;6;13.416409;134.4883
2008;5;30;12;13.367221;161.01892
2008;5;30;18;5.9097247;205.01538
2008;5;31;0;5.0645423;168.78314
2008;5;31;6;3.8296585;148.61719
2008;5;31;12;6.685445;120.734314
2008;5;31;18;3.5926912;138.12733
2008;6;1;0;6.202372;131.25198
2008;6;1;6;7.392204;137.95572
2008;6;1;12;8.800574;139.6149
2008;6;1;18;4.574777;152.99915
2008;6;2;0;5.019171;121.83763
2008;6;2;6;4.6324177;117.581635
2008;6;2;12;3.323798;154.07706
2008;6;2;18;2.9078212;177.36725
2008;6;3;0;5.518934;133.63216
2008;6;3;6;7.574006;134.82774
2008;6;3;12;7.4067125;129.73125
2008;6;3;18;4.385449;104.80112
2008;6;4;0;6.626576;99.2319
2008;6;4;6;7.928821;111.9492
2008;6;4;12;7.705548;112.49237
2008;6;4;18;7.802655;101.85147
2008;6;5;0;9.567045;138.19449
2008;6;5;6;9.915382;135.71883
2008;6;5;12;7.199065;120.52013
2008;6;5;18;3.491926;89.58783
2008;6;6;0;5.0485215;104.25598
2008;6;6;6;7.054432;116.64725
2008;6;6;12;6.1459923;126.50969
2008;6;6;18;4.649335;132.40321
2008;6;7;0;8.16274;128.64552
2008;6;7;6;9.470002;134.76439
2008;6;7;12;9.150535;147.83957
2008;6;7;18;7.2540565;150.88791
2008;6;8;0;6.94146;148.9675
2008;6;8;6;6.618689;155.19731
2008;6;8;12;6.8064933;151.88916
2008;6;8;18;5.5188885;134.67929
2008;6;9;0;7.7213397;116.75235
2008;6;9;6;8.984118;121.03822
2008;6;9;12;9.246261;123.69455
2008;6;9;18;8.339518;128.03244
2008;6;10;0;8.861634;128.7853
2008;6;10;6;8.939032;125.17198
2008;6;10;12;8.22261;135.61528
2008;6;10;18;4.704629;155.52069
2008;6;11;0;5.082471;140.64435
2008;6;11;6;5.9409165;132.73729
2008;6;11;12;5.8929725;147.18161
2008;6;11;18;4.733499;149.07758
2008;6;12;0;5.78607;137.13788
2008;6;12;6;7.2849183;126.67976
2008;6;12;12;8.233552;127.849335
2008;6;12;18;8.345808;141.68524
2008;6;13;0;7.4985;142.46768
2008;6;13;6;8.423621;140.97154
2008;6;13;12;7.576329;151.52045
2008;6;13;18;6.441537;161.44717
2008;6;14;0;7.7545624;153.43571
2008;6;14;6;9.537637;193.36275
2008;6;14;12;4.217479;261.4064
2008;6;14;18;3.5966148;284.1102
2008;6;15;0;2.0659492;325.3888
2008;6;15;6;0.6778852;18.738129
2008;6;15;12;2.0062995;15.974365
2008;6;15;18;2.2681382;338.1635
2008;6;16;0;0.5978547;113.78822
2008;6;16;6;4.2211127;132.76245
2008;6;16;12;5.954088;131.62447
2008;6;16;18;5.403274;143.72635
2008;6;17;0;4.296516;160.03232
2008;6;17;6;3.0590172;192.39923
2008;6;17;12;3.1293416;166.10532
2008;6;17;18;2.9662392;183.38304
2008;6;18;0;4.3663206;149.5835
2008;6;18;6;7.126293;150.9293
2008;6;18;12;6.1296663;193.57782
2008;6;18;18;7.9799438;226.30762
2008;6;19;0;7.356887;268.41138
2008;6;19;6;4.333595;296.3371
2008;6;19;12;5.0360155;345.50375
2008;6;19;18;5.3904614;351.14276
2008;6;20;0;3.7797537;334.30927
2008;6;20;6;2.3433247;140.6012
2008;6;20;12;5.7619767;154.67929
2008;6;20;18;3.8829176;191.06088
2008;6;21;0;2.3759558;228.58629
2008;6;21;6;2.0227897;248.59639
2008;6;21;12;1.75936;132.89343
2008;6;21;18;1.5972487;2.0344238
2008;6;22;0;4.013664;72.242065
2008;6;22;6;6.7461605;103.38977
2008;6;22;12;6.816496;117.18771
2008;6;22;18;3.9321501;123.7574
2008;6;23;0;4.910505;115.50903
2008;6;23;6;6.383015;110.84006
2008;6;23;12;6.828752;113.8922
2008;6;23;18;5.747854;116.88077
2008;6;24;0;6.735997;112.59761
2008;6;24;6;7.967119;108.04306
2008;6;24;12;6.849132;115.33913
2008;6;24;18;6.346031;114.51982
2008;6;25;0;8.090119;114.91907
2008;6;25;6;9.005433;118.82965
2008;6;25;12;7.2261176;127.85957
2008;6;25;18;5.732429;128.76935
2008;6;26;0;6.5605807;113.84381
2008;6;26;6;7.979266;108.41565
2008;6;26;12;7.989635;108.107376
2008;6;26;18;7.101895;99.31685
2008;6;27;0;7.4623685;98.786606
2008;6;27;6;9.975798;102.20903
2008;6;27;12;10.398567;105.69162
2008;6;27;18;9.117614;109.1281
2008;6;28;0;8.799063;119.198
2008;6;28;6;8.250438;124.18733
2008;6;28;12;6.258578;135.9279
2008;6;28;18;4.722663;162.29904
2008;6;29;0;5.520671;152.81552
2008;6;29;6;6.257878;133.31769
2008;6;29;12;5.6153603;132.80241
2008;6;29;18;3.7470813;130.9369
2008;6;30;0;4.7849603;111.61928
2008;6;30;6;6.073148;112.24385
2008;6;30;12;5.666346;122.36798
2008;6;30;18;2.7842038;119.01065
2008;7;1;0;4.29796;104.82826
2008;7;1;6;3.9282577;112.18996
2008;7;1;12;3.2210913;134.72574
2008;7;1;18;2.9900744;134.66576
2008;7;2;0;4.6168294;108.13295
2008;7;2;6;7.507849;116.78151
2008;7;2;12;8.222604;119.3869
2008;7;2;18;6.5525455;127.33205
2008;7;3;0;6.630803;118.75218
2008;7;3;6;7.4852085;109.67674
2008;7;3;12;6.287663;121.89653
2008;7;3;18;8.925357;128.09978
2008;7;4;0;8.7538805;122.438416
2008;7;4;6;8.841443;133.75679
2008;7;4;12;8.973831;133.71597
2008;7;4;18;6.9224687;126.997604
2008;7;5;0;8.067895;123.37717
2008;7;5;6;8.537719;131.61316
2008;7;5;12;8.579706;130.81444
2008;7;5;18;6.5803943;144.64703
2008;7;6;0;6.7900596;149.2978
2008;7;6;6;7.8857427;138.31906
2008;7;6;12;7.8489685;142.57162
2008;7;6;18;4.705884;151.75131
2008;7;7;0;4.9293;129.93095
2008;7;7;6;5.6986356;127.5291
2008;7;7;12;6.9467463;124.06671
2008;7;7;18;5.655699;124.45203
2008;7;8;0;6.8691344;118.13472
2008;7;8;6;7.934235;140.47874
2008;7;8;12;7.856906;152.23969
2008;7;8;18;7.464868;153.58302
2008;7;9;0;8.588593;144.37827
2008;7;9;6;9.412827;138.40535
2008;7;9;12;10.1241865;143.99847
2008;7;9;18;8.064566;152.2167
2008;7;10;0;6.7998624;141.2401
2008;7;10;6;7.3155336;134.63606
2008;7;10;12;4.9564123;168.26828
2008;7;10;18;4.192434;254.62128
2008;7;11;0;3.0103445;250.63194
2008;7;11;6;2.5684378;228.95688
2008;7;11;12;4.378503;177.76547
2008;7;11;18;5.061481;136.41692
2008;7;12;0;7.797401;119.853714
2008;7;12;6;10.763232;132.17331
2008;7;12;12;10.849515;143.58133
2008;7;12;18;4.920167;194.45573
2008;7;13;0;2.5396452;298.42593
2008;7;13;6;2.1705704;292.55435
2008;7;13;12;2.8632843;335.74426
2008;7;13;18;3.3604863;328.5344
2008;7;14;0;3.737697;312.62506
2008;7;14;6;2.5556855;286.3189
2008;7;14;12;2.497574;276.54196
2008;7;14;18;3.048893;302.35837
2008;7;15;0;3.02153;345.78418
2008;7;15;6;2.1607122;27.305908
2008;7;15;12;1.8480043;94.24222
2008;7;15;18;2.3778875;87.92645
2008;7;16;0;3.4897168;130.54276
2008;7;16;6;5.6389112;130.09468
2008;7;16;12;6.7105117;127.1747
2008;7;16;18;5.3556514;124.95589
2008;7;17;0;6.4623666;124.073456
2008;7;17;6;7.409781;124.02841
2008;7;17;12;5.8087435;134.38254
2008;7;17;18;3.1186502;152.74835
2008;7;18;0;3.2290497;150.41913
2008;7;18;6;3.9116454;132.37482
2008;7;18;12;3.7959318;133.19348
2008;7;18;18;3.6716886;108.99687
2008;7;19;0;5.4656987;117.22894
2008;7;19;6;5.8160944;125.61189
2008;7;19;12;4.963816;133.87357
2008;7;19;18;4.102202;139.778
2008;7;20;0;5.4453454;132.38379
2008;7;20;6;6.1650686;124.620316
2008;7;20;12;5.2372637;132.66829
2008;7;20;18;3.5588298;167.16711
2008;7;21;0;3.8458657;172.46588
2008;7;21;6;4.6168017;192.9299
2008;7;21;12;8.095151;224.83092
2008;7;21;18;8.959366;270.2939
2008;7;22;0;6.920357;253.75407
2008;7;22;6;6.6664715;246.9954
2008;7;22;12;6.478356;309.81476
2008;7;22;18;8.555563;327.8316
2008;7;23;0;7.499325;327.24747
2008;7;23;6;4.77503;341.39075
2008;7;23;12;9.732108;66.90564
2008;7;23;18;4.8238893;98.960266
2008;7;24;0;6.795569;95.629166
2008;7;24;6;8.936071;117.854935
2008;7;24;12;7.6381197;133.3446
2008;7;24;18;8.020545;141.02014
2008;7;25;0;7.3257213;149.37848
2008;7;25;6;7.893781;149.58235
2008;7;25;12;7.4973345;158.39995
2008;7;25;18;4.964934;162.95023
2008;7;26;0;4.7975564;136.59634
2008;7;26;6;5.0926332;125.39113
2008;7;26;12;4.4744287;131.01047
2008;7;26;18;3.077793;123.2979
2008;7;27;0;6.882291;138.46884
2008;7;27;6;11.271749;148.02417
2008;7;27;12;10.347316;144.55682
2008;7;27;18;8.000267;150.1524
2008;7;28;0;7.2340746;137.512
2008;7;28;6;6.840613;117.41905
2008;7;28;12;6.067896;121.68382
2008;7;28;18;5.004682;129.80247
2008;7;29;0;7.6207623;131.56917
2008;7;29;6;9.813053;135.15076
2008;7;29;12;9.837726;149.65988
2008;7;29;18;8.477622;149.41772
2008;7;30;0;6.5507083;142.68887
2008;7;30;6;6.622613;133.27907
2008;7;30;12;4.097935;141.02502
2008;7;30;18;3.1488333;104.14865
2008;7;31;0;5.3553214;116.08128
2008;7;31;6;6.8390636;130.31168
2008;7;31;12;6.8141813;137.22777
2008;7;31;18;6.410528;145.56711
2009;5;1;0;7.358104;132.74344
2009;5;1;6;7.375505;134.79515
2009;5;1;12;5.624598;134.29921
2009;5;1;18;2.2811146;125.456085
2009;5;2;0;1.7506218;124.760376
2009;5;2;6;4.544288;126.42105
2009;5;2;12;7.097748;128.14935
2009;5;2;18;10.606534;142.31372
2009;5;3;0;12.538902;152.1828
2009;5;3;6;8.843685;166.45233
2009;5;3;12;6.7672634;145.66193
2009;5;3;18;3.763816;178.4891
2009;5;4;0;5.134539;270.808
2009;5;4;6;4.479439;235.70563
2009;5;4;12;4.226522;235.3449
2009;5;4;18;2.0739138;277.1155
2009;5;5;0;1.3536044;103.4725
2009;5;5;6;3.8868382;124.79973
2009;5;5;12;5.2269654;141.31985
2009;5;5;18;5.399751;146.9042
2009;5;6;0;5.271963;107.86711
2009;5;6;6;7.2157993;129.16298
2009;5;6;12;6.640075;128.92737
2009;5;6;18;4.019593;132.6133
2009;5;7;0;4.384144;122.78894
2009;5;7;6;3.5103989;138.54381
2009;5;7;12;2.8000755;117.30693
2009;5;7;18;0.90041685;195.98563
2009;5;8;0;5.12314;119.57329
2009;5;8;6;7.5048776;125.476425
2009;5;8;12;10.764983;135.37675
2009;5;8;18;15.766843;163.24585
2009;5;9;0;10.615092;186.50024
2009;5;9;6;8.2935915;195.91597
2009;5;9;12;8.626324;200.86255
2009;5;9;18;5.0165453;225.24837
2009;5;10;0;2.3818402;225.06812
2009;5;10;6;1.6026145;79.20209
2009;5;10;12;5.5695558;105.66202
2009;5;10;18;3.9070702;79.9151
2009;5;11;0;4.4392333;101.09073
2009;5;11;6;4.5169516;150.86488
2009;5;11;12;3.437591;133.50696
2009;5;11;18;1.2871156;83.45599
2009;5;12;0;5.127497;125.75694
2009;5;12;6;7.4291086;125.8685
2009;5;12;12;7.9400473;139.86856
2009;5;12;18;5.383438;134.60591
2009;5;13;0;4.1947455;127.71347
2009;5;13;6;3.9748125;106.012375
2009;5;13;12;7.960173;141.15564
2009;5;13;18;8.950842;148.49759
2009;5;14;0;12.086702;146.68513
2009;5;14;6;11.895694;126.93291
2009;5;14;12;12.591801;130.34476
2009;5;14;18;13.196434;140.81725
2009;5;15;0;10.089331;158.28836
2009;5;15;6;9.84362;148.45798
2009;5;15;12;10.83381;156.17384
2009;5;15;18;9.64297;169.98206
2009;5;16;0;8.655097;142.26123
2009;5;16;6;9.736655;127.19449
2009;5;16;12;9.567915;131.02818
2009;5;16;18;8.83188;135.31198
2009;5;17;0;10.131603;126.93033
2009;5;17;6;10.306764;137.49303
2009;5;17;12;10.264804;143.10304
2009;5;17;18;8.241765;151.16412
2009;5;18;0;6.875431;139.74954
2009;5;18;6;7.653167;135.38054
2009;5;18;12;7.6554594;137.29395
2009;5;18;18;10.735144;147.98624
2009;5;19;0;11.510812;151.32425
2009;5;19;6;11.64547;153.31116
2009;5;19;12;12.664579;156.14568
2009;5;19;18;9.7932625;165.89139
2009;5;20;0;4.487796;152.18451
2009;5;20;6;4.9204774;140.2805
2009;5;20;12;5.5392294;140.4694
2009;5;20;18;3.502616;135.88074
2009;5;21;0;6.267126;126.109665
2009;5;21;6;8.427113;135.87793
2009;5;21;12;9.744331;142.17001
2009;5;21;18;8.017328;149.12048
2009;5;22;0;7.858621;133.20474
2009;5;22;6;9.220594;122.97638
2009;5;22;12;10.092247;124.95058
2009;5;22;18;12.161593;131.6358
2009;5;23;0;11.119588;124.97185
2009;5;23;6;10.570446;112.11119
2009;5;23;12;10.1717825;115.39209
2009;5;23;18;8.446567;106.6801
2009;5;24;0;8.341537;99.88124
2009;5;24;6;9.516221;109.88806
2009;5;24;12;8.787877;112.53331
2009;5;24;18;4.4796233;102.5025
2009;5;25;0;5.5848303;95.52908
2009;5;25;6;5.17147;116.558136
2009;5;25;12;3.405849;116.011185
2009;5;25;18;4.9672327;108.61229
2009;5;26;0;7.4552813;110.64487
2009;5;26;6;7.3251843;122.78494
2009;5;26;12;5.514099;135.96884
2009;5;26;18;3.0880463;165.58963
2009;5;27;0;2.8416262;147.96555
2009;5;27;6;3.6333253;132.42795
2009;5;27;12;4.490762;122.78673
2009;5;27;18;6.275087;123.50404
2009;5;28;0;9.274864;133.45027
2009;5;28;6;9.266575;129.7674
2009;5;28;12;7.03758;133.45325
2009;5;28;18;3.8759668;149.74704
2009;5;29;0;3.3836925;176.96802
2009;5;29;6;1.5754582;217.20882
2009;5;29;12;0.58572674;148.28436
2009;5;29;18;0.1449144;221.19351
2009;5;30;0;4.1836977;109.759125
2009;5;30;6;7.210956;113.582016
2009;5;30;12;7.178943;116.842865
2009;5;30;18;6.06413;131.11972
2009;5;31;0;6.874559;138.89491
2009;5;31;6;6.6218405;151.08028
2009;5;31;12;5.386532;162.18066
2009;5;31;18;5.141663;169.31815
2009;6;1;0;6.6991944;157.72491
2009;6;1;6;7.0327644;158.9942
2009;6;1;12;7.063576;146.8283
2009;6;1;18;6.9212775;177.32631
2009;6;2;0;7.270572;157.91644
2009;6;2;6;6.7568064;183.51442
2009;6;2;12;7.922701;181.56458
2009;6;2;18;7.633444;172.41922
2009;6;3;0;4.33321;200.15796
2009;6;3;6;4.44608;148.29611
2009;6;3;12;6.045985;119.50189
2009;6;3;18;8.437124;119.642044
2009;6;4;0;8.317018;128.9466
2009;6;4;6;10.1492;143.4231
2009;6;4;12;10.669698;151.43616
2009;6;4;18;9.377365;172.28043
2009;6;5;0;7.9768634;176.40411
2009;6;5;6;7.8266654;174.85559
2009;6;5;12;9.154881;187.92184
2009;6;5;18;8.820104;187.03404
2009;6;6;0;7.7834816;169.42807
2009;6;6;6;8.314775;163.57355
2009;6;6;12;9.317482;173.48593
2009;6;6;18;7.4451056;184.19907
2009;6;7;0;7.3200088;161.93484
2009;6;7;6;7.9334884;161.9277
2009;6;7;12;7.0503726;185.39587
2009;6;7;18;4.301331;217.78044
2009;6;8;0;3.4968224;133.28632
2009;6;8;6;5.725305;148.38914
2009;6;8;12;6.153062;170.76398
2009;6;8;18;5.7939353;179.77559
2009;6;9;0;6.5740876;154.69902
2009;6;9;6;6.736042;163.42746
2009;6;9;12;4.9086986;211.66936
2009;6;9;18;5.784848;232.4468
2009;6;10;0;7.328376;203.90776
2009;6;10;6;4.6726213;177.9071
2009;6;10;12;6.651694;162.52321
2009;6;10;18;3.062961;186.66391
2009;6;11;0;2.1747448;135.1622
2009;6;11;6;4.061581;115.6409
2009;6;11;12;4.3386807;122.50296
2009;6;11;18;4.687931;120.40773
2009;6;12;0;6.1553416;130.99109
2009;6;12;6;6.1735883;136.52357
2009;6;12;12;4.3813295;147.4359
2009;6;12;18;2.1513772;188.37129
2009;6;13;0;3.112136;145.15877
2009;6;13;6;4.8118396;139.07756
2009;6;13;12;5.737935;131.81017
2009;6;13;18;3.4396665;137.23798
2009;6;14;0;5.7626357;139.68068
2009;6;14;6;8.1321945;142.50287
2009;6;14;12;8.977793;149.10663
2009;6;14;18;8.142738;171.30695
2009;6;15;0;7.8213944;152.84106
2009;6;15;6;8.732809;148.78934
2009;6;15;12;8.204281;145.95993
2009;6;15;18;6.7462554;144.6925
2009;6;16;0;7.0379305;130.3053
2009;6;16;6;7.61953;129.00241
2009;6;16;12;6.71316;134.44063
2009;6;16;18;5.3033047;128.53975
2009;6;17;0;5.8431544;127.96498
2009;6;17;6;6.371547;124.95651
2009;6;17;12;5.3154335;135.77693
2009;6;17;18;4.1355205;137.1262
2009;6;18;0;5.459845;137.36128
2009;6;18;6;6.707946;126.99089
2009;6;18;12;6.46188;123.45642
2009;6;18;18;6.9156685;134.3427
2009;6;19;0;8.434673;142.39781
2009;6;19;6;10.2801695;143.89293
2009;6;19;12;12.27419;152.88539
2009;6;19;18;11.431017;148.81384
2009;6;20;0;9.443399;135.65955
2009;6;20;6;7.1042314;120.940796
2009;6;20;12;5.7610598;138.17319
2009;6;20;18;2.084651;157.10526
2009;6;21;0;3.9680674;84.2807
2009;6;21;6;2.5167267;293.66177
2009;6;21;12;1.2195661;323.2887
2009;6;21;18;5.1378837;308.72296
2009;6;22;0;2.9446845;320.57907
2009;6;22;6;2.7953374;256.19525
2009;6;22;12;0.92256635;215.80594
2009;6;22;18;2.3406134;272.57285
2009;6;23;0;3.4236636;123.44031
2009;6;23;6;6.436439;128.65932
2009;6;23;12;7.2735686;137.79208
2009;6;23;18;6.2053747;137.66255
2009;6;24;0;7.475188;132.87895
2009;6;24;6;8.07493;136.54166
2009;6;24;12;7.974293;145.42828
2009;6;24;18;6.4308424;148.56213
2009;6;25;0;6.68477;146.2078
2009;6;25;6;7.2108603;139.07516
2009;6;25;12;8.325614;135.38002
2009;6;25;18;10.478454;152.43005
2009;6;26;0;12.113757;151.30206
2009;6;26;6;14.624742;152.58136
2009;6;26;12;13.239812;163.6905
2009;6;26;18;9.117914;194.03377
2009;6;27;0;7.667174;192.97906
2009;6;27;6;5.2333336;185.08603
2009;6;27;12;4.508043;219.36766
2009;6;27;18;3.662992;279.68793
2009;6;28;0;1.3008013;122.960526
2009;6;28;6;2.518224;156.47389
2009;6;28;12;5.8746862;148.04648
2009;6;28;18;5.9864497;141.78757
2009;6;29;0;6.279371;152.99931
2009;6;29;6;6.952816;142.01724
2009;6;29;12;7.669975;147.58102
2009;6;29;18;5.9092736;163.3937
2009;6;30;0;8.622596;174.49088
2009;6;30;6;7.9793286;186.00365
2009;6;30;12;7.9070983;184.92392
2009;6;30;18;7.1741095;194.49342
2009;7;1;0;4.8625617;248.60815
2009;7;1;6;3.1822152;215.62085
2009;7;1;12;3.571074;286.8114
2009;7;1;18;6.097399;305.7359
2009;7;2;0;3.9745538;321.0277
2009;7;2;6;2.0311577;299.84042
2009;7;2;12;5.129814;223.52167
2009;7;2;18;5.8582726;198.30705
2009;7;3;0;4.7407217;163.10886
2009;7;3;6;6.3988333;153.67996
2009;7;3;12;9.212068;158.91327
2009;7;3;18;7.458704;179.29504
2009;7;4;0;4.461818;158.02911
2009;7;4;6;4.5426774;168.11774
2009;7;4;12;4.947624;178.2198
2009;7;4;18;2.328614;203.37735
2009;7;5;0;4.4681406;108.48123
2009;7;5;6;4.5149198;123.45172
2009;7;5;12;4.1549706;157.12006
2009;7;5;18;1.2283392;188.63272
2009;7;6;0;4.8406672;125.06221
2009;7;6;6;8.032681;128.65686
2009;7;6;12;8.732122;147.46088
2009;7;6;18;6.134483;138.81645
2009;7;7;0;5.878969;127.11273
2009;7;7;6;6.9984403;131.15024
2009;7;7;12;7.896385;137.03621
2009;7;7;18;5.849479;158.60774
2009;7;8;0;8.410374;158.0231
2009;7;8;6;9.00506;151.93295
2009;7;8;12;8.998277;141.55652
2009;7;8;18;8.502324;145.63022
2009;7;9;0;8.13639;145.17883
2009;7;9;6;7.1229153;158.1518
2009;7;9;12;6.5719986;157.26315
2009;7;9;18;5.431893;159.22572
2009;7;10;0;7.3452086;164.4177
2009;7;10;6;5.6368217;168.29669
2009;7;10;12;4.9258723;178.06882
2009;7;10;18;4.6703873;166.99716
2009;7;11;0;5.762043;146.89801
2009;7;11;6;6.803906;141.87338
2009;7;11;12;7.6053596;161.25815
2009;7;11;18;6.002118;157.61153
2009;7;12;0;6.9833813;146.69821
2009;7;12;6;7.009372;148.96933
2009;7;12;12;6.6441402;155.84344
2009;7;12;18;4.4746017;171.37958
2009;7;13;0;5.2579875;139.82652
2009;7;13;6;5.5765486;130.29802
2009;7;13;12;5.940208;123.591125
2009;7;13;18;5.860017;138.91893
2009;7;14;0;5.104454;151.08536
2009;7;14;6;6.4266453;153.63254
2009;7;14;12;5.7024393;153.66174
2009;7;14;18;3.6017284;153.83397
2009;7;15;0;4.6387568;123.79443
2009;7;15;6;6.537431;116.127304
2009;7;15;12;7.65709;114.98302
2009;7;15;18;7.4467874;119.45145
2009;7;16;0;8.051466;118.36157
2009;7;16;6;8.516441;113.473694
2009;7;16;12;8.430289;123.35275
2009;7;16;18;6.8596997;134.99773
2009;7;17;0;6.7507763;137.07845
2009;7;17;6;7.260543;132.78758
2009;7;17;12;6.3000054;133.52942
2009;7;17;18;5.598932;126.2292
2009;7;18;0;5.7038565;126.71622
2009;7;18;6;6.791594;120.14227
2009;7;18;12;5.7819014;131.84334
2009;7;18;18;4.8589587;136.07434
2009;7;19;0;5.644372;126.311356
2009;7;19;6;6.6880345;121.04268
2009;7;19;12;6.710098;128.85254
2009;7;19;18;5.6966434;133.55775
2009;7;20;0;6.3589454;129.9043
2009;7;20;6;6.609435;128.71338
2009;7;20;12;6.1713386;133.18082
2009;7;20;18;4.4361525;125.138916
2009;7;21;0;4.756628;120.46132
2009;7;21;6;4.8604965;118.2646
2009;7;21;12;3.0765135;121.79651
2009;7;21;18;1.9508446;137.9447
2009;7;22;0;0.86920965;98.20438
2009;7;22;6;3.0864403;114.6794
2009;7;22;12;2.0425475;145.84648
2009;7;22;18;1.0736091;102.08031
2009;7;23;0;5.9744835;103.11975
2009;7;23;6;9.5543995;100.16342
2009;7;23;12;9.144522;104.06401
2009;7;23;18;6.9604654;104.60928
2009;7;24;0;7.3792405;111.07713
2009;7;24;6;7.613422;111.88057
2009;7;24;12;8.714988;113.72505
2009;7;24;18;7.956891;109.64197
2009;7;25;0;8.295872;109.85962
2009;7;25;6;7.261718;109.072495
2009;7;25;12;6.6612163;104.76338
2009;7;25;18;4.6701565;110.19095
2009;7;26;0;6.566017;111.2742
2009;7;26;6;7.2097354;116.50992
2009;7;26;12;6.294768;125.09996
2009;7;26;18;5.8108106;127.87627
2009;7;27;0;7.3662467;140.26094
