Year;Month;Day;Hour(utc);301;365
1975;7;16;12;15.146768;316.1275
1975;7;16;18;14.6813;311.06372
1975;7;17;0;10.576603;310.87848
1975;7;17;6;9.687857;316.1215
1975;7;17;12;10.095128;334.01453
1975;7;17;18;5.2810183;355.79605
1975;7;18;0;2.1126173;50.652863
1975;7;18;6;1.9441223;0.6138611
1975;7;18;12;2.0850499;50.46631
1975;7;18;18;2.8205626;117.69144
1975;7;19;0;3.8665528;163.23923
1975;7;19;6;4.227745;173.97888
1975;7;19;12;8.322854;148.46286
1975;7;19;18;11.448529;134.95038
1975;7;20;0;11.054076;129.43536
1975;7;20;6;7.2631187;142.07837
1975;7;20;12;3.1147559;283.32864
1975;7;20;18;8.894741;314.14658
1975;7;21;0;9.731463;313.84085
1975;7;21;6;8.14798;310.93262
1975;7;21;12;6.420673;302.739
1975;7;21;18;7.3419843;291.11975
1975;7;22;0;6.7014136;287.9853
1975;7;22;6;7.6950426;279.40796
1975;7;22;12;6.9520745;273.674
1975;7;22;18;6.7711053;290.77615
1975;7;23;0;4.911126;283.687
1975;7;23;6;3.8889089;266.4081
1975;7;23;12;1.6714685;181.5433
1975;7;23;18;5.564449;149.8953
1975;7;24;0;7.74791;136.27524
1975;7;24;6;7.9456153;139.08224
1975;7;24;12;6.68221;139.32515
1975;7;24;18;2.3086152;150.07886
1975;7;25;0;4.116554;321.58328
1975;7;25;6;6.602435;308.1274
1975;7;25;12;7.7425714;307.19122
1975;7;25;18;6.746135;312.3504
1975;7;26;0;6.532726;311.06662
1975;7;26;6;5.9352202;304.41766
1975;7;26;12;5.631885;308.24216
1975;7;26;18;4.741752;300.55072
1975;7;27;0;5.7323213;313.5608
1975;7;27;6;5.06109;301.8231
1975;7;27;12;5.122951;314.33627
1975;7;27;18;4.809399;330.6761
1975;7;28;0;5.424767;318.20792
1975;7;28;6;5.025892;306.64642
1975;7;28;12;5.353586;278.86206
1975;7;28;18;6.276587;280.59442
1975;7;29;0;7.5731053;270.04468
1975;7;29;6;8.51485;262.22592
1975;7;29;12;9.272913;271.33972
1975;7;29;18;6.744509;274.31924
1975;7;30;0;5.569741;272.3999
1975;7;30;6;3.813039;268.7794
1975;7;30;12;3.0473275;265.37128
1975;7;30;18;2.4257662;203.12653
1975;7;31;0;5.14239;270.53568
1975;7;31;6;8.3986;259.5563
1975;7;31;12;8.902228;272.2544
1975;7;31;18;8.969766;289.3002
1976;5;1;0;2.0642264;87.2486
1976;5;1;6;3.079844;241.64374
1976;5;1;12;3.9526663;265.1069
1976;5;1;18;7.247616;274.96945
1976;5;2;0;8.694974;272.7716
1976;5;2;6;9.719524;272.01022
1976;5;2;12;9.221511;267.06253
1976;5;2;18;8.568456;284.76694
1976;5;3;0;7.9725657;275.04956
1976;5;3;6;8.11756;268.60684
1976;5;3;12;7.1276736;271.0448
1976;5;3;18;6.3984447;275.8758
1976;5;4;0;5.4492207;276.82465
1976;5;4;6;6.6270337;279.98187
1976;5;4;12;7.112925;292.23526
1976;5;4;18;7.1203623;291.31995
1976;5;5;0;6.6755714;289.93304
1976;5;5;6;4.819524;268.94955
1976;5;5;12;1.5094153;164.86047
1976;5;5;18;5.104789;104.99538
1976;5;6;0;4.1139445;103.66055
1976;5;6;6;4.556512;90.19232
1976;5;6;12;6.0509377;96.13313
1976;5;6;18;5.046353;122.23662
1976;5;7;0;3.8342812;330.92935
1976;5;7;6;6.6900935;307.24393
1976;5;7;12;7.3138494;318.00156
1976;5;7;18;7.252062;319.94492
1976;5;8;0;8.850163;303.29395
1976;5;8;6;9.498254;304.40332
1976;5;8;12;10.322503;307.70068
1976;5;8;18;12.548146;306.7881
1976;5;9;0;13.773902;302.36215
1976;5;9;6;12.160691;301.7941
1976;5;9;12;10.062979;301.3978
1976;5;9;18;6.9189;295.5298
1976;5;10;0;4.937168;265.424
1976;5;10;6;3.4395332;209.57256
1976;5;10;12;3.9252772;143.2561
1976;5;10;18;3.2521985;166.64874
1976;5;11;0;4.2369876;280.31
1976;5;11;6;7.589843;298.4075
1976;5;11;12;9.483481;295.0309
1976;5;11;18;9.094852;283.9339
1976;5;12;0;8.597696;262.20993
1976;5;12;6;7.9474525;281.52768
1976;5;12;12;10.706608;309.84006
1976;5;12;18;12.063286;315.05798
1976;5;13;0;10.216103;303.7741
1976;5;13;6;9.266771;293.49854
1976;5;13;12;9.502113;297.0398
1976;5;13;18;10.156267;316.518
1976;5;14;0;8.409943;321.70157
1976;5;14;6;6.574379;320.03818
1976;5;14;12;5.5438676;308.88596
1976;5;14;18;3.84744;307.32007
1976;5;15;0;7.2118745;294.85898
1976;5;15;6;7.8623695;284.71017
1976;5;15;12;11.633525;290.04736
1976;5;15;18;14.560412;295.30536
1976;5;16;0;13.954111;313.2445
1976;5;16;6;13.535397;313.96912
1976;5;16;12;12.712802;312.41315
1976;5;16;18;13.763973;314.9236
1976;5;17;0;9.769665;309.0568
1976;5;17;6;6.6356525;301.2833
1976;5;17;12;3.2939212;292.24228
1976;5;17;18;3.3819523;146.68501
1976;5;18;0;5.214028;171.56497
1976;5;18;6;4.4024696;245.47253
1976;5;18;12;5.000478;277.63983
1976;5;18;18;7.332272;285.7092
1976;5;19;0;8.497679;289.2891
1976;5;19;6;8.52994;285.09708
1976;5;19;12;7.438061;305.34607
1976;5;19;18;8.234041;325.38004
1976;5;20;0;9.3784485;332.12082
1976;5;20;6;8.334692;336.9105
1976;5;20;12;9.568915;345.306
1976;5;20;18;6.661808;355.87305
1976;5;21;0;7.4291997;325.64105
1976;5;21;6;7.703875;337.63745
1976;5;21;12;6.9111643;334.9698
1976;5;21;18;5.6125665;323.53998
1976;5;22;0;2.7694411;329.6724
1976;5;22;6;4.5490127;187.26419
1976;5;22;12;6.9729605;137.94862
1976;5;22;18;5.2059736;121.424576
1976;5;23;0;2.6992333;36.975555
1976;5;23;6;3.5454643;304.7851
1976;5;23;12;6.0261436;292.405
1976;5;23;18;4.481916;308.8737
1976;5;24;0;3.3116193;316.63925
1976;5;24;6;0.3849873;275.03867
1976;5;24;12;2.5486495;104.16736
1976;5;24;18;2.906506;123.01439
1976;5;25;0;2.0016332;320.94702
1976;5;25;6;2.7732484;276.34894
1976;5;25;12;2.6322765;161.47498
1976;5;25;18;9.588396;126.99217
1976;5;26;0;8.108814;122.244705
1976;5;26;6;5.026456;118.98697
1976;5;26;12;8.497354;115.53932
1976;5;26;18;8.811667;118.53615
1976;5;27;0;6.473271;103.82732
1976;5;27;6;7.414086;105.656845
1976;5;27;12;11.100614;109.33624
1976;5;27;18;12.249412;110.8241
1976;5;28;0;9.723172;111.84546
1976;5;28;6;7.246897;98.015274
1976;5;28;12;12.797612;108.774826
1976;5;28;18;12.196172;108.11911
1976;5;29;0;9.785435;100.53639
1976;5;29;6;7.7075076;98.997986
1976;5;29;12;10.8398695;96.91208
1976;5;29;18;9.664143;89.09216
1976;5;30;0;5.359221;60.48822
1976;5;30;6;5.4684267;76.14191
1976;5;30;12;5.385565;78.190735
1976;5;30;18;7.36993;88.02582
1976;5;31;0;6.9849243;89.25281
1976;5;31;6;7.1580405;85.588135
1976;5;31;12;8.665867;89.138214
1976;5;31;18;7.8860235;83.17871
1976;6;1;0;5.237776;72.24829
1976;6;1;6;4.8798475;62.66263
1976;6;1;12;6.518449;78.83545
1976;6;1;18;8.466935;72.27637
1976;6;2;0;9.204335;77.621704
1976;6;2;6;12.7318;76.23395
1976;6;2;12;14.254224;85.49182
1976;6;2;18;13.899909;93.30118
1976;6;3;0;11.744339;95.63925
1976;6;3;6;9.010175;86.21735
1976;6;3;12;12.270501;90.80687
1976;6;3;18;11.307037;99.20056
1976;6;4;0;3.9895773;75.41144
1976;6;4;6;4.140592;35.15869
1976;6;4;12;5.0405526;330.91098
1976;6;4;18;4.7680116;345.65726
1976;6;5;0;2.899007;340.47092
1976;6;5;6;2.3715122;352.2008
1976;6;5;12;6.448768;59.808075
1976;6;5;18;7.567809;69.750854
1976;6;6;0;5.634761;100.80536
1976;6;6;6;4.799379;122.23633
1976;6;6;12;6.201059;122.4792
1976;6;6;18;5.263479;109.71747
1976;6;7;0;1.233757;155.39078
1976;6;7;6;0.6619086;291.59247
1976;6;7;12;3.5844576;130.69534
1976;6;7;18;4.6751723;129.58894
1976;6;8;0;3.745783;165.32288
1976;6;8;6;3.837369;234.28236
1976;6;8;12;2.6523025;274.65625
1976;6;8;18;2.605991;321.52243
1976;6;9;0;4.537343;318.6729
1976;6;9;6;5.039054;303.5111
1976;6;9;12;6.2145057;333.31995
1976;6;9;18;4.216274;321.47723
1976;6;10;0;4.14707;334.1776
1976;6;10;6;1.1115632;193.6984
1976;6;10;12;2.8327785;129.20587
1976;6;10;18;1.8133708;113.18964
1976;6;11;0;2.417327;291.4493
1976;6;11;6;4.2816477;284.63724
1976;6;11;12;1.2040085;260.8867
1976;6;11;18;4.1769276;133.83437
1976;6;12;0;4.6512313;140.15105
1976;6;12;6;4.140552;117.93085
1976;6;12;12;6.3281846;116.47662
1976;6;12;18;5.2272754;122.87625
1976;6;13;0;1.0557781;145.91284
1976;6;13;6;2.7846642;278.16406
1976;6;13;12;3.5667005;288.7321
1976;6;13;18;3.0960553;302.2466
1976;6;14;0;2.5019832;265.2706
1976;6;14;6;3.1069715;164.3083
1976;6;14;12;6.927651;133.28136
1976;6;14;18;8.042567;108.46559
1976;6;15;0;10.576793;92.59953
1976;6;15;6;16.501469;86.64334
1976;6;15;12;15.187429;93.03938
1976;6;15;18;13.4906645;97.70546
1976;6;16;0;7.5827317;101.31644
1976;6;16;6;6.1826305;100.234955
1976;6;16;12;6.088523;91.84093
1976;6;16;18;5.653389;97.122696
1976;6;17;0;1.0102708;93.79729
1976;6;17;6;1.8256903;181.5628
1976;6;17;12;3.628448;161.62274
1976;6;17;18;3.1531014;161.82123
1976;6;18;0;5.037485;149.33339
1976;6;18;6;6.9115815;134.36765
1976;6;18;12;11.5254545;123.94812
1976;6;18;18;12.940768;130.86272
1976;6;19;0;7.603575;129.01962
1976;6;19;6;4.486179;131.18805
1976;6;19;12;4.890238;101.163956
1976;6;19;18;6.0031824;104.691986
1976;6;20;0;3.8748746;107.12958
1976;6;20;6;1.7083936;76.765564
1976;6;20;12;2.4023428;71.569855
1976;6;20;18;1.2427837;87.93268
1976;6;21;0;1.8080288;185.31543
1976;6;21;6;4.2532783;249.35715
1976;6;21;12;2.9652956;259.52856
1976;6;21;18;3.1350548;288.97473
1976;6;22;0;4.4475207;300.0895
1976;6;22;6;5.019114;285.70047
1976;6;22;12;4.732525;297.67453
1976;6;22;18;5.6911;320.65924
1976;6;23;0;5.0525208;326.29294
1976;6;23;6;5.104683;330.41937
1976;6;23;12;4.7664003;328.74405
1976;6;23;18;3.159803;348.12756
1976;6;24;0;3.6816704;315.04272
1976;6;24;6;3.9717789;334.43927
1976;6;24;12;3.1304417;8.133575
1976;6;24;18;2.1220412;21.745758
1976;6;25;0;2.9487004;307.608
1976;6;25;6;6.190649;291.14185
1976;6;25;12;5.763334;341.66428
1976;6;25;18;3.66583;5.0101013
1976;6;26;0;1.5962303;15.97934
1976;6;26;6;2.5498116;213.6798
1976;6;26;12;3.676243;229.29114
1976;6;26;18;4.5667915;275.64777
1976;6;27;0;6.1252456;285.74567
1976;6;27;6;6.8873005;292.30927
1976;6;27;12;4.5896626;305.0952
1976;6;27;18;3.8931863;322.2892
1976;6;28;0;4.5320663;317.9634
1976;6;28;6;4.5663743;330.4473
1976;6;28;12;4.7107368;311.3479
1976;6;28;18;5.242862;322.30563
1976;6;29;0;6.6480117;313.28705
1976;6;29;6;5.979866;316.42432
1976;6;29;12;3.7971225;312.6239
1976;6;29;18;1.8318042;328.82785
1976;6;30;0;3.283029;277.8575
1976;6;30;6;6.226126;283.0869
1976;6;30;12;6.6764026;301.7818
1976;6;30;18;7.1178074;315.77
1976;7;1;0;7.8788576;307.8013
1976;7;1;6;6.578759;291.39346
1976;7;1;12;8.135471;266.0302
1976;7;1;18;5.163178;254.09515
1976;7;2;0;5.317374;231.39154
1976;7;2;6;4.311792;235.09294
1976;7;2;12;2.252186;189.88188
1976;7;2;18;7.897628;139.08112
1976;7;3;0;8.123864;132.9029
1976;7;3;6;5.713221;126.09863
1976;7;3;12;6.4884796;141.17813
1976;7;3;18;9.270468;113.71153
1976;7;4;0;9.095315;105.782166
1976;7;4;6;8.229373;97.70564
1976;7;4;12;11.087081;87.730255
1976;7;4;18;9.818591;100.07846
1976;7;5;0;7.179863;116.395004
1976;7;5;6;6.7599664;111.00783
1976;7;5;12;10.661686;115.879486
1976;7;5;18;10.51749;113.304
1976;7;6;0;7.453445;110.04851
1976;7;6;6;6.893242;96.875
1976;7;6;12;7.990002;76.51816
1976;7;6;18;8.383009;74.33038
1976;7;7;0;7.7352433;94.24333
1976;7;7;6;7.904225;99.707245
1976;7;7;12;10.199838;100.15802
1976;7;7;18;9.323058;80.151184
1976;7;8;0;6.4597178;68.70682
1976;7;8;6;6.6738353;66.92984
1976;7;8;12;4.1403346;63.59314
1976;7;8;18;2.497012;23.0867
1976;7;9;0;3.2821996;331.9162
1976;7;9;6;4.3250613;308.55444
1976;7;9;12;3.3762288;305.78516
1976;7;9;18;0.16215962;306.93164
1976;7;10;0;3.9570713;242.11491
1976;7;10;6;4.6858797;265.8133
1976;7;10;12;3.5464494;275.0627
1976;7;10;18;4.372917;307.49112
1976;7;11;0;4.623263;318.08798
1976;7;11;6;4.0612216;334.0915
1976;7;11;12;1.4434235;345.30258
1976;7;11;18;2.8660572;167.9631
1976;7;12;0;5.30227;225.27289
1976;7;12;6;6.2481403;263.05322
1976;7;12;12;6.1526475;295.83676
1976;7;12;18;6.1168594;309.21167
1976;7;13;0;7.5908523;319.60077
1976;7;13;6;6.588104;315.32855
1976;7;13;12;4.6525764;323.66483
1976;7;13;18;3.6848352;302.21295
1976;7;14;0;4.8552914;283.04477
1976;7;14;6;5.5106087;279.5424
1976;7;14;12;5.430314;278.472
1976;7;14;18;5.796562;282.21005
1976;7;15;0;5.9724364;297.3627
1976;7;15;6;5.1230664;317.1354
1976;7;15;12;6.838982;336.90314
1976;7;15;18;6.8732953;338.5169
1976;7;16;0;7.273155;332.36563
1976;7;16;6;8.070376;338.88428
1976;7;16;12;8.1633415;7.58313
1976;7;16;18;6.245588;86.06778
1976;7;17;0;3.6693118;104.23103
1976;7;17;6;4.4973984;248.86298
1976;7;17;12;7.618666;279.75717
1976;7;17;18;10.578689;297.31256
1976;7;18;0;10.238961;300.14258
1976;7;18;6;8.108043;303.81323
1976;7;18;12;5.055001;298.25528
1976;7;18;18;4.265204;263.72546
1976;7;19;0;4.692042;234.36061
1976;7;19;6;6.5632997;248.57907
1976;7;19;12;6.1727357;227.2615
1976;7;19;18;4.6896367;203.37549
1976;7;20;0;2.390238;200.74565
1976;7;20;6;3.0669637;248.59055
1976;7;20;12;5.6657896;273.98694
1976;7;20;18;6.4463634;273.05142
1976;7;21;0;5.1574483;281.53574
1976;7;21;6;6.006799;263.16473
1976;7;21;12;6.8467803;276.98694
1976;7;21;18;4.322631;309.52246
1976;7;22;0;3.1802046;234.97551
1976;7;22;6;2.9274392;200.65802
1976;7;22;12;6.9935555;130.07062
1976;7;22;18;8.307969;156.83813
1976;7;23;0;4.4336095;197.8648
1976;7;23;6;5.0924125;239.11014
1976;7;23;12;5.1662464;287.31934
1976;7;23;18;5.174598;293.76157
1976;7;24;0;4.917188;279.4324
1976;7;24;6;5.081407;259.6807
1976;7;24;12;0.47284374;214.51157
1976;7;24;18;3.947265;121.73433
1976;7;25;0;6.198666;163.52475
1976;7;25;6;6.523034;152.20383
1976;7;25;12;9.420841;251.47737
1976;7;25;18;10.481576;263.95966
1976;7;26;0;3.9546163;262.84192
1976;7;26;6;4.867331;272.49097
1976;7;26;12;8.360823;302.21466
1976;7;26;18;5.593258;286.33362
1976;7;27;0;2.520448;269.6227
