Year;Month;Day;Hour(utc);301;365
2008;6;3;12;4.178926;95.5562
2008;6;3;18;3.9519649;62.097717
2008;6;4;0;5.8494773;99.87836
2008;6;4;6;6.53209;99.01169
2008;6;4;12;7.3219404;84.3974
2008;6;4;18;7.7485924;119.37732
2008;6;5;0;9.7724695;144.2378
2008;6;5;6;7.356707;118.51218
2008;6;5;12;4.8260317;92.29808
2008;6;5;18;3.323094;69.158936
2008;6;6;0;5.730041;95.8206
2008;6;6;6;6.0543356;111.16536
2008;6;6;12;4.559297;107.67029
2008;6;6;18;6.2883973;118.590866
2008;6;7;0;7.7850604;119.33081
2008;6;7;6;8.461197;122.377975
2008;6;7;12;6.8598313;134.65143
2008;6;7;18;3.1083853;135.92522
2008;6;8;0;3.3748465;147.62863
2008;6;8;6;3.6624556;139.07126
2008;6;8;12;2.583032;128.5397
2008;6;8;18;3.4413784;101.454056
2008;6;9;0;6.081024;106.43678
2008;6;9;6;6.728629;108.66092
2008;6;9;12;7.514045;107.419174
2008;6;9;18;7.346018;107.884674
2008;6;10;0;7.500953;116.15149
2008;6;10;6;7.4614806;115.72206
2008;6;10;12;6.29056;133.51169
2008;6;10;18;3.6832025;163.09186
2008;6;11;0;3.762063;152.08035
2008;6;11;6;4.3384337;129.07605
2008;6;11;12;3.8781717;159.47382
2008;6;11;18;3.2617352;148.36249
2008;6;12;0;4.272634;149.58801
2008;6;12;6;4.9955177;123.92236
2008;6;12;12;5.1414685;126.05878
2008;6;12;18;5.5738745;138.65614
2008;6;13;0;5.763852;136.34401
2008;6;13;6;6.184297;138.20126
2008;6;13;12;5.1760015;153.34055
2008;6;13;18;4.214598;157.01683
2008;6;14;0;4.8021636;157.6254
2008;6;14;6;7.4596233;187.7842
2008;6;14;12;7.767062;253.96399
2008;6;14;18;6.1128035;281.79166
2008;6;15;0;4.8758664;308.10016
2008;6;15;6;4.92705;327.40286
2008;6;15;12;7.362671;332.46027
2008;6;15;18;7.579413;322.86707
2008;6;16;0;4.789445;327.3104
2008;6;16;6;1.562263;37.6084
2008;6;16;12;2.941192;119.686005
2008;6;16;18;2.5216208;141.0199
2008;6;17;0;2.6698234;169.27193
2008;6;17;6;2.666146;260.5753
2008;6;17;12;1.6177633;334.15985
2008;6;17;18;0.80245084;350.62903
2008;6;18;0;1.0466751;93.92589
2008;6;18;6;3.871753;130.16702
2008;6;18;12;5.7931323;154.78323
2008;6;18;18;6.441327;256.4471
2008;6;19;0;8.714095;247.26328
2008;6;19;6;5.3266973;299.70538
2008;6;19;12;6.8680863;331.14987
2008;6;19;18;8.469576;345.57507
2008;6;20;0;5.944539;338.49863
2008;6;20;6;1.9409906;349.3887
2008;6;20;12;1.5419153;155.8381
2008;6;20;18;3.7445652;214.41257
2008;6;21;0;3.287616;261.93765
2008;6;21;6;4.147045;271.78827
2008;6;21;12;4.088111;290.2432
2008;6;21;18;5.757741;320.35855
2008;6;22;0;3.9738014;359.8235
2008;6;22;6;5.422809;98.25127
2008;6;22;12;4.4899464;96.75783
2008;6;22;18;1.7186023;86.345184
2008;6;23;0;3.131623;93.02606
2008;6;23;6;4.2601876;96.53743
2008;6;23;12;4.4851437;100.52362
2008;6;23;18;4.353046;94.1938
2008;6;24;0;5.8715377;99.70006
2008;6;24;6;6.3950667;97.256775
2008;6;24;12;5.7560306;104.45311
2008;6;24;18;5.226092;108.112854
2008;6;25;0;6.1862516;116.065796
2008;6;25;6;6.3743787;122.646515
2008;6;25;12;5.1946125;123.26039
2008;6;25;18;4.049369;121.843185
2008;6;26;0;4.958002;103.60664
2008;6;26;6;6.1425476;98.59187
2008;6;26;12;6.934598;94.1895
2008;6;26;18;6.3197503;92.53375
2008;6;27;0;6.1378503;92.96083
2008;6;27;6;8.537567;92.08769
2008;6;27;12;9.460875;98.272644
2008;6;27;18;7.2312994;110.67749
2008;6;28;0;6.817894;123.78378
2008;6;28;6;5.925036;123.31125
2008;6;28;12;4.2292647;136.39874
2008;6;28;18;3.936001;171.96988
2008;6;29;0;4.431789;157.40334
2008;6;29;6;4.6420302;124.06906
2008;6;29;12;3.7650397;114.00635
2008;6;29;18;2.7319307;99.75772
2008;6;30;0;4.476947;94.407074
2008;6;30;6;5.7932878;98.53511
2008;6;30;12;5.602583;99.5721
2008;6;30;18;3.5179198;96.82378
2008;7;1;0;4.0280104;87.917725
2008;7;1;6;3.446446;110.19444
2008;7;1;12;3.4092286;123.77043
2008;7;1;18;2.5849395;108.70961
2008;7;2;0;4.6309743;101.30577
2008;7;2;6;7.559201;105.440475
2008;7;2;12;6.802139;113.236725
2008;7;2;18;5.4833627;124.09932
2008;7;3;0;5.4310703;97.61191
2008;7;3;6;6.1076446;85.95831
2008;7;3;12;8.176225;119.931656
2008;7;3;18;8.261211;109.168976
2008;7;4;0;8.109303;115.04257
2008;7;4;6;7.638823;125.97363
2008;7;4;12;6.5285;123.11264
2008;7;4;18;5.260525;127.13626
2008;7;5;0;6.2697496;119.8472
2008;7;5;6;6.843498;124.72867
2008;7;5;12;6.726806;130.19101
2008;7;5;18;4.188902;153.23962
2008;7;6;0;5.027368;158.8216
2008;7;6;6;4.9907756;142.74562
2008;7;6;12;5.565744;154.29515
2008;7;6;18;2.5377102;189.65918
2008;7;7;0;3.773119;117.517334
2008;7;7;6;3.8698938;106.83664
2008;7;7;12;5.1109257;100.77554
2008;7;7;18;4.6581874;121.82213
2008;7;8;0;5.7289762;129.06763
2008;7;8;6;7.003275;135.47104
2008;7;8;12;7.4721932;148.51852
2008;7;8;18;7.7488823;159.87979
2008;7;9;0;8.166985;154.10968
2008;7;9;6;7.6759343;147.87402
2008;7;9;12;8.950569;143.96138
2008;7;9;18;7.570104;157.5654
2008;7;10;0;6.101222;150.17336
2008;7;10;6;6.354687;137.07683
2008;7;10;12;4.8157663;159.9325
2008;7;10;18;4.8306303;303.2016
2008;7;11;0;5.4415445;296.52026
2008;7;11;6;3.2802267;281.73416
2008;7;11;12;1.9974728;216.73952
2008;7;11;18;4.58014;129.01497
2008;7;12;0;7.963459;126.087006
2008;7;12;6;9.586866;131.69537
2008;7;12;12;10.384949;144.53825
2008;7;12;18;8.800844;160.23605
2008;7;13;0;4.8849125;147.75552
2008;7;13;6;3.3158064;122.4868
2008;7;13;12;1.4667027;8.564819
2008;7;13;18;2.4218988;12.219879
2008;7;14;0;2.3748899;352.53284
2008;7;14;6;2.6454399;1.4197998
2008;7;14;12;6.111973;342.0889
2008;7;14;18;6.011371;338.2337
2008;7;15;0;4.843947;340.37787
2008;7;15;6;2.8624601;33.56845
2008;7;15;12;2.5378766;72.188995
2008;7;15;18;2.1524804;121.270004
2008;7;16;0;3.162116;147.34897
2008;7;16;6;3.796304;131.89214
2008;7;16;12;4.89056;123.992386
2008;7;16;18;3.6389132;124.14392
2008;7;17;0;5.389696;124.641174
2008;7;17;6;5.70256;117.01843
2008;7;17;12;3.7134302;123.146774
2008;7;17;18;0.64896953;186.70535
2008;7;18;0;1.292777;331.8765
2008;7;18;6;1.5495031;111.639786
2008;7;18;12;2.5619678;60.140503
2008;7;18;18;2.6300566;93.04878
2008;7;19;0;3.7069533;126.812775
2008;7;19;6;3.66323;135.00027
2008;7;19;12;2.772862;129.52017
2008;7;19;18;2.6630259;126.618195
2008;7;20;0;4.198653;122.61154
2008;7;20;6;4.4977484;110.81163
2008;7;20;12;3.492258;119.02196
2008;7;20;18;2.1144204;165.0766
2008;7;21;0;2.5331233;209.3941
2008;7;21;6;3.9351892;222.21048
2008;7;21;12;7.2447467;225.9161
2008;7;21;18;7.5364637;298.60934
2008;7;22;0;5.840321;293.6726
2008;7;22;6;5.898476;279.78522
2008;7;22;12;7.406193;304.5847
2008;7;22;18;9.700072;323.26108
2008;7;23;0;11.686429;331.79532
2008;7;23;6;7.0351477;3.3839111
2008;7;23;12;10.304392;72.00693
2008;7;23;18;6.3382874;59.450836
2008;7;24;0;8.407944;88.36011
2008;7;24;6;8.258176;102.054596
2008;7;24;12;9.027879;122.78827
2008;7;24;18;7.6688395;122.9545
2008;7;25;0;7.1951065;129.17397
2008;7;25;6;6.1769667;130.61095
2008;7;25;12;4.9857645;147.89679
2008;7;25;18;2.3976002;159.36949
2008;7;26;0;1.3528326;124.20233
2008;7;26;6;3.6676025;98.5213
2008;7;26;12;3.1296904;113.72296
2008;7;26;18;5.5142655;125.48929
2008;7;27;0;7.5398283;138.16469
2008;7;27;6;7.6792083;139.72179
2008;7;27;12;8.183151;133.54338
2008;7;27;18;5.0058093;138.14978
2008;7;28;0;4.6508493;117.56923
2008;7;28;6;5.171279;105.37979
2008;7;28;12;4.5542555;112.753876
2008;7;28;18;4.787879;125.26958
2008;7;29;0;6.687614;136.42372
2008;7;29;6;7.659993;139.01305
2008;7;29;12;7.843782;144.28226
2008;7;29;18;4.510217;162.73358
2008;7;30;0;4.4797997;119.0358
2008;7;30;6;2.8272674;109.30116
2008;7;30;12;3.1904044;84.36127
2008;7;30;18;3.3620467;113.52756
2008;7;31;0;5.0625353;129.89351
2008;7;31;6;5.856267;141.31593
2008;7;31;12;6.120348;143.25377
2008;7;31;18;6.381098;158.94101
2009;5;1;0;5.819518;124.42946
2009;5;1;6;5.126904;125.67943
2009;5;1;12;2.3822954;105.79921
2009;5;1;18;1.7590102;54.31604
2009;5;2;0;1.249486;94.1877
2009;5;2;6;4.811747;125.600525
2009;5;2;12;7.2074122;126.516525
2009;5;2;18;9.784394;149.02612
2009;5;3;0;11.205846;152.23083
2009;5;3;6;8.014662;162.33774
2009;5;3;12;6.2725472;145.37738
2009;5;3;18;4.343209;173.66595
2009;5;4;0;3.3293705;276.69803
2009;5;4;6;6.6224904;305.79626
2009;5;4;12;7.310966;312.17007
2009;5;4;18;6.9496636;327.0165
2009;5;5;0;3.528653;331.50983
2009;5;5;6;1.811992;53.013306
2009;5;5;12;4.1106086;152.6587
2009;5;5;18;2.4788501;144.41586
2009;5;6;0;7.1170635;111.052124
2009;5;6;6;6.9489384;115.20451
2009;5;6;12;5.4865875;109.11299
2009;5;6;18;2.9792347;119.86365
2009;5;7;0;3.9727247;114.04927
2009;5;7;6;2.7277;115.35535
2009;5;7;12;2.1855962;100.09854
2009;5;7;18;0.495466;102.3253
2009;5;8;0;3.4681115;101.50351
2009;5;8;6;5.9202757;121.60864
2009;5;8;12;9.202278;137.76642
2009;5;8;18;16.627563;159.97273
2009;5;9;0;12.55695;170.39914
2009;5;9;6;9.388845;182.73743
2009;5;9;12;7.5147552;195.62433
2009;5;9;18;4.89842;236.76273
2009;5;10;0;2.4663439;262.8267
2009;5;10;6;1.0243379;88.60327
2009;5;10;12;5.4667363;92.149994
2009;5;10;18;3.6610942;125.16783
2009;5;11;0;5.327855;168.56458
2009;5;11;6;2.9359095;154.73845
2009;5;11;12;1.4921002;96.27995
2009;5;11;18;0.81433177;256.75308
2009;5;12;0;4.7333627;139.0029
2009;5;12;6;6.999005;135.26518
2009;5;12;12;8.668073;141.87636
2009;5;12;18;4.569842;124.74083
2009;5;13;0;3.9419053;114.68242
2009;5;13;6;8.182272;138.77821
2009;5;13;12;15.668635;133.90994
2009;5;13;18;15.961956;127.1532
2009;5;14;0;15.791505;127.348465
2009;5;14;6;15.041524;114.93045
2009;5;14;12;13.678299;118.1066
2009;5;14;18;13.173806;134.85867
2009;5;15;0;10.593272;145.76935
2009;5;15;6;8.625365;150.69165
2009;5;15;12;11.008719;155.03687
2009;5;15;18;9.825092;167.03934
2009;5;16;0;7.024449;140.37868
2009;5;16;6;7.9756804;113.869965
2009;5;16;12;8.159318;127.879974
2009;5;16;18;8.227519;124.878876
2009;5;17;0;9.749763;126.51929
2009;5;17;6;11.024719;126.03899
2009;5;17;12;8.199453;116.31137
2009;5;17;18;7.305093;128.35379
2009;5;18;0;5.9655046;131.19707
2009;5;18;6;5.9536614;123.07767
2009;5;18;12;7.050393;136.86621
2009;5;18;18;9.128249;149.02496
2009;5;19;0;10.518981;147.60602
2009;5;19;6;10.644251;149.00952
2009;5;19;12;11.768746;146.7794
2009;5;19;18;9.907412;156.86172
2009;5;20;0;6.3507185;146.55566
2009;5;20;6;4.4855967;140.79051
2009;5;20;12;3.9416423;127.01451
2009;5;20;18;5.614773;145.56682
2009;5;21;0;5.578423;133.30598
2009;5;21;6;7.2614512;136.62744
2009;5;21;12;9.459027;140.43808
2009;5;21;18;9.529561;142.67041
2009;5;22;0;8.383381;126.16672
2009;5;22;6;9.549506;116.656006
2009;5;22;12;10.839841;122.60387
2009;5;22;18;10.554282;124.80521
2009;5;23;0;8.797568;115.38893
2009;5;23;6;10.039772;106.30586
2009;5;23;12;11.291263;107.11565
2009;5;23;18;10.170472;100.5016
2009;5;24;0;12.05624;101.031006
2009;5;24;6;11.067581;96.28931
2009;5;24;12;8.298369;98.07861
2009;5;24;18;3.6996415;80.90253
2009;5;25;0;4.6770854;74.53464
2009;5;25;6;4.444566;99.93083
2009;5;25;12;2.8683183;67.32544
2009;5;25;18;4.3240633;88.79593
2009;5;26;0;5.9094176;103.08835
2009;5;26;6;5.089118;123.97052
2009;5;26;12;2.280039;111.36136
2009;5;26;18;0.7972298;318.2163
2009;5;27;0;2.4422235;2.3886414
2009;5;27;6;2.5785594;94.671906
2009;5;27;12;3.6211822;103.49219
2009;5;27;18;7.364552;134.43394
2009;5;28;0;8.465147;135.57297
2009;5;28;6;7.558098;121.82747
2009;5;28;12;4.8998904;116.38722
2009;5;28;18;1.0786619;146.5925
2009;5;29;0;1.8575879;318.80075
2009;5;29;6;3.5768182;311.51227
2009;5;29;12;2.9663062;343.4556
2009;5;29;18;3.4032986;332.41324
2009;5;30;0;3.81697;35.80429
2009;5;30;6;5.0671144;81.6488
2009;5;30;12;3.9579728;98.362595
2009;5;30;18;3.2733712;130.24718
2009;5;31;0;4.657119;142.37195
2009;5;31;6;4.917741;155.41537
2009;5;31;12;4.1651177;178.7143
2009;5;31;18;4.1367726;191.961
2009;6;1;0;5.1498547;171.3005
2009;6;1;6;5.6537833;164.26892
2009;6;1;12;6.2239995;159.00021
2009;6;1;18;6.510425;179.34103
2009;6;2;0;5.2210274;183.65442
2009;6;2;6;5.05878;207.83804
2009;6;2;12;5.006689;176.95193
2009;6;2;18;5.33442;157.24875
2009;6;3;0;4.2402205;163.45908
2009;6;3;6;4.721134;116.0358
2009;6;3;12;8.116179;93.59697
2009;6;3;18;8.260766;126.68671
2009;6;4;0;9.991405;129.2199
2009;6;4;6;8.274973;144.06891
2009;6;4;12;9.438259;150.97119
2009;6;4;18;9.203357;166.90802
2009;6;5;0;9.827844;178.53532
2009;6;5;6;9.054016;191.10526
2009;6;5;12;8.326942;194.17706
2009;6;5;18;7.1782017;193.24422
2009;6;6;0;6.975359;167.41081
2009;6;6;6;7.0160055;164.51562
2009;6;6;12;7.5401206;164.83345
2009;6;6;18;6.621598;175.16957
2009;6;7;0;6.6596875;159.9873
2009;6;7;6;6.941941;155.9715
2009;6;7;12;5.8779078;190.45422
2009;6;7;18;3.6748807;216.66891
2009;6;8;0;2.9124372;131.0747
2009;6;8;6;4.212203;163.72055
2009;6;8;12;5.9985185;186.97809
2009;6;8;18;4.90306;190.00143
2009;6;9;0;4.912581;161.32756
2009;6;9;6;5.333861;142.19214
2009;6;9;12;5.1381745;178.28136
2009;6;9;18;7.286806;250.04268
2009;6;10;0;2.6800911;252.74013
2009;6;10;6;1.7490509;154.1155
2009;6;10;12;3.771281;127.855865
2009;6;10;18;1.0808406;242.33536
2009;6;11;0;2.345245;353.70862
2009;6;11;6;3.51744;85.967896
2009;6;11;12;3.0706286;101.21861
2009;6;11;18;4.5096345;122.77193
2009;6;12;0;5.688873;136.30405
2009;6;12;6;5.3999443;146.8963
2009;6;12;12;4.1402464;152.50604
2009;6;12;18;1.9764727;193.80339
2009;6;13;0;1.3364834;153.57828
2009;6;13;6;2.972777;126.56366
2009;6;13;12;4.215902;125.73114
2009;6;13;18;4.728006;151.29446
2009;6;14;0;6.502462;153.41078
2009;6;14;6;8.824498;152.82657
2009;6;14;12;10.632219;159.99266
2009;6;14;18;7.72321;173.37668
2009;6;15;0;6.710969;152.58391
2009;6;15;6;6.418148;147.16077
2009;6;15;12;6.849031;138.36137
2009;6;15;18;5.0758457;130.08131
2009;6;16;0;5.5577836;125.57239
2009;6;16;6;5.3838115;121.25362
2009;6;16;12;4.353035;119.09543
2009;6;16;18;3.4847784;109.59163
2009;6;17;0;4.7031145;118.28284
2009;6;17;6;4.5384164;114.23247
2009;6;17;12;3.496839;114.29089
2009;6;17;18;2.4952743;107.073105
2009;6;18;0;3.4373908;121.05066
2009;6;18;6;5.0467978;106.647095
2009;6;18;12;5.7393537;109.4962
2009;6;18;18;7.2328353;145.94406
2009;6;19;0;8.419636;153.27402
2009;6;19;6;9.50836;150.63608
2009;6;19;12;12.157886;150.16032
2009;6;19;18;12.438138;141.60202
2009;6;20;0;10.480257;130.26617
2009;6;20;6;8.202452;121.690216
2009;6;20;12;6.3488507;133.85616
2009;6;20;18;0.28126252;271.3937
2009;6;21;0;5.3971334;9.305817
2009;6;21;6;2.5645366;347.41202
2009;6;21;12;5.9919033;347.00897
2009;6;21;18;7.5176644;325.47638
2009;6;22;0;6.604044;329.70605
2009;6;22;6;4.9259343;314.4217
2009;6;22;12;4.40054;333.56424
2009;6;22;18;4.0105357;327.09756
2009;6;23;0;2.5530903;71.52542
2009;6;23;6;5.0489;123.93419
2009;6;23;12;5.725356;134.52953
2009;6;23;18;5.6197944;131.4286
2009;6;24;0;6.418287;138.75621
2009;6;24;6;6.81691;136.17943
2009;6;24;12;6.378877;139.79398
2009;6;24;18;5.5931463;149.9992
2009;6;25;0;5.8002377;157.65828
2009;6;25;6;5.896947;145.42572
2009;6;25;12;7.040833;141.70366
2009;6;25;18;10.475334;154.48093
2009;6;26;0;12.6502695;150.8909
2009;6;26;6;14.570142;151.16626
2009;6;26;12;13.009481;159.53648
2009;6;26;18;10.625018;168.94283
2009;6;27;0;5.0362043;188.0949
2009;6;27;6;3.863511;197.75153
2009;6;27;12;3.1541142;242.30095
2009;6;27;18;3.416519;305.08813
2009;6;28;0;1.9901817;359.3912
2009;6;28;6;1.2723275;55.76349
2009;6;28;12;3.0740833;122.76958
2009;6;28;18;3.462644;149.88707
2009;6;29;0;5.065079;157.88704
2009;6;29;6;5.196599;148.58412
2009;6;29;12;6.984791;148.98352
2009;6;29;18;7.3011045;164.94885
2009;6;30;0;8.391705;175.11044
2009;6;30;6;7.420382;186.36136
2009;6;30;12;7.9482617;192.78171
2009;6;30;18;10.235531;188.80786
2009;7;1;0;7.194851;232.20607
2009;7;1;6;4.4378166;277.3598
2009;7;1;12;4.3550005;341.20477
2009;7;1;18;7.4271493;333.518
2009;7;2;0;6.5235515;329.53616
2009;7;2;6;4.9345875;320.77286
2009;7;2;12;4.4659615;308.63596
2009;7;2;18;2.4364545;246.09396
2009;7;3;0;3.338022;145.51413
2009;7;3;6;4.4607263;140.6075
2009;7;3;12;6.9608374;165.83194
2009;7;3;18;6.5772095;171.23135
2009;7;4;0;7.5740895;151.34521
2009;7;4;6;7.5005116;155.91394
2009;7;4;12;6.7185044;157.36661
2009;7;4;18;4.8844385;151.74658
2009;7;5;0;3.600538;112.93494
2009;7;5;6;3.0144908;122.11284
2009;7;5;12;2.7775037;139.68802
2009;7;5;18;6.1262856;128.49722
2009;7;6;0;6.494389;116.671326
2009;7;6;6;9.199278;107.517975
2009;7;6;12;6.8249226;126.88942
2009;7;6;18;5.6671968;127.413315
2009;7;7;0;5.4913597;124.72861
2009;7;7;6;6.037106;128.44597
2009;7;7;12;5.1010056;137.30545
2009;7;7;18;5.4257298;175.6965
2009;7;8;0;7.5250607;163.05142
2009;7;8;6;7.04013;161.08096
2009;7;8;12;7.968705;146.32956
2009;7;8;18;8.526114;137.58232
2009;7;9;0;7.6731606;151.62296
2009;7;9;6;6.802137;151.07129
2009;7;9;12;6.150684;156.05829
2009;7;9;18;6.771661;155.6362
2009;7;10;0;7.5052776;158.02457
2009;7;10;6;6.1316404;163.58475
2009;7;10;12;5.0481014;153.89745
2009;7;10;18;3.5886867;162.92645
2009;7;11;0;3.944026;141.20428
2009;7;11;6;4.625568;150.37814
2009;7;11;12;6.117736;168.22006
2009;7;11;18;4.9115353;163.17502
2009;7;12;0;5.192888;147.81454
2009;7;12;6;5.167294;136.52698
2009;7;12;12;4.511522;136.84938
2009;7;12;18;2.865158;169.45676
2009;7;13;0;3.4485312;115.52933
2009;7;13;6;3.891333;114.93042
2009;7;13;12;4.3439455;117.17833
2009;7;13;18;3.6581986;135.22485
2009;7;14;0;3.7878091;147.90002
2009;7;14;6;4.538976;138.8485
2009;7;14;12;3.867431;147.59323
2009;7;14;18;1.7376131;123.97928
2009;7;15;0;3.712984;98.01018
2009;7;15;6;5.9040813;108.83676
2009;7;15;12;6.438616;106.178955
2009;7;15;18;5.998412;117.598206
2009;7;16;0;5.843704;110.22539
2009;7;16;6;7.053041;104.04056
2009;7;16;12;7.037945;116.49983
2009;7;16;18;6.0991583;147.42702
2009;7;17;0;5.6618114;143.69887
2009;7;17;6;5.159081;140.6532
2009;7;17;12;4.354866;122.83966
2009;7;17;18;3.9949741;111.653534
2009;7;18;0;3.9447708;124.34865
2009;7;18;6;4.713639;118.31859
2009;7;18;12;3.7580504;127.33278
2009;7;18;18;3.104708;133.68153
2009;7;19;0;4.6222076;119.69226
2009;7;19;6;5.436377;117.03494
2009;7;19;12;5.8115263;118.60405
2009;7;19;18;4.1156907;134.41338
2009;7;20;0;5.1452146;119.100815
2009;7;20;6;5.3323684;129.06976
2009;7;20;12;4.3560066;118.65689
2009;7;20;18;3.7829602;119.84993
2009;7;21;0;3.7110462;115.41731
2009;7;21;6;3.8349543;109.42229
2009;7;21;12;0.7008069;79.42871
2009;7;21;18;0.78317076;57.775635
2009;7;22;0;1.7237322;348.69144
2009;7;22;6;2.2254915;100.729614
2009;7;22;12;1.0504999;89.28012
2009;7;22;18;2.5146194;49.362976
2009;7;23;0;6.5828404;86.12201
2009;7;23;6;8.853634;86.49646
2009;7;23;12;7.475705;102.99098
2009;7;23;18;4.806199;101.51877
2009;7;24;0;5.3863354;104.6095
2009;7;24;6;5.9386983;105.630554
2009;7;24;12;6.04318;105.56741
2009;7;24;18;6.3907466;92.192474
2009;7;25;0;6.7045813;106.91806
2009;7;25;6;4.9183345;91.11734
2009;7;25;12;5.104603;80.79315
2009;7;25;18;3.898866;74.737
2009;7;26;0;5.3646517;92.37579
2009;7;26;6;5.381874;108.598816
2009;7;26;12;4.2911277;115.984665
