Year;Month;Day;Hour(utc);301;365
2008;5;21;0;1.1953787;199.29155
2008;5;21;6;3.9092214;323.82166
2008;5;21;12;3.2541194;145.35388
2008;5;21;18;5.7916274;171.25587
2008;5;22;0;2.3506672;210.74939
2008;5;22;6;3.603439;314.93707
2008;5;22;12;5.4010954;74.79129
2008;5;22;18;6.06302;359.22827
2008;5;23;0;7.3725457;358.71823
2008;5;23;6;6.7759495;342.62665
2008;5;23;12;6.436219;336.36307
2008;5;23;18;3.4518394;322.42343
2008;5;24;0;3.682349;329.0881
2008;5;24;6;4.121486;320.4504
2008;5;24;12;1.5914026;311.2003
2008;5;24;18;1.9114426;359.88757
2008;5;25;0;2.6029813;5.2579346
2008;5;25;6;2.7766562;69.70178
2008;5;25;12;4.4692807;73.86517
2008;5;25;18;4.9910874;109.64177
2008;5;26;0;5.339796;88.45978
2008;5;26;6;5.5925984;84.4592
2008;5;26;12;4.860465;136.13591
2008;5;26;18;4.2654924;135.83617
2008;5;27;0;3.2633634;132.04347
2008;5;27;6;1.8634573;69.22168
2008;5;27;12;2.9645271;138.08676
2008;5;27;18;3.486421;104.4146
2008;5;28;0;4.915002;121.26175
2008;5;28;6;3.5323496;114.012695
2008;5;28;12;6.1129355;122.233505
2008;5;28;18;6.3982706;115.81682
2008;5;29;0;6.444057;102.43794
2008;5;29;6;8.232893;110.80284
2008;5;29;12;10.215152;114.225876
2008;5;29;18;11.250725;116.16542
2008;5;30;0;9.188494;95.13748
2008;5;30;6;8.455605;88.471375
2008;5;30;12;7.2320833;129.47601
2008;5;30;18;2.5271158;158.91241
2008;5;31;0;1.9812132;37.301514
2008;5;31;6;1.7751639;347.7
2008;5;31;12;1.9829139;97.26097
2008;5;31;18;3.1242645;157.28604
2008;6;1;0;1.3225477;160.049
2008;6;1;6;1.7251927;14.781158
2008;6;1;12;4.2670255;69.627655
2008;6;1;18;4.499247;34.45038
2008;6;2;0;5.093054;12.369751
2008;6;2;6;3.479197;30.854553
2008;6;2;12;4.301832;60.65497
2008;6;2;18;4.3719864;63.31192
2008;6;3;0;3.2920237;16.168793
2008;6;3;6;7.5876355;341.68726
2008;6;3;12;3.9496665;6.8518066
2008;6;3;18;3.0244594;338.93024
2008;6;4;0;4.007961;341.56946
2008;6;4;6;6.2822585;334.70218
2008;6;4;12;2.625933;60.405853
2008;6;4;18;2.4414773;83.13571
2008;6;5;0;3.2593799;20.398682
2008;6;5;6;6.5874147;346.3755
2008;6;5;12;5.1960373;359.99838
2008;6;5;18;1.812178;79.8432
2008;6;6;0;3.9743896;5.5498962
2008;6;6;6;5.549897;354.09943
2008;6;6;12;4.4304156;15.387817
2008;6;6;18;3.8217425;30.099426
2008;6;7;0;6.268557;47.374146
2008;6;7;6;4.8343415;45.68213
2008;6;7;12;3.6497686;11.414856
2008;6;7;18;3.4975684;337.49472
2008;6;8;0;6.2705593;334.8926
2008;6;8;6;8.862347;335.3851
2008;6;8;12;5.9676027;352.56924
2008;6;8;18;3.6865618;352.82385
2008;6;9;0;6.1767135;329.77612
2008;6;9;6;6.7704425;348.841
2008;6;9;12;3.3076704;358.94794
2008;6;9;18;3.1078725;338.08716
2008;6;10;0;4.739396;325.65552
2008;6;10;6;5.1429577;315.635
2008;6;10;12;4.04234;315.88788
2008;6;10;18;4.6652684;321.5044
2008;6;11;0;6.419599;319.9074
2008;6;11;6;5.5193734;322.4273
2008;6;11;12;3.3981693;341.70493
2008;6;11;18;2.3348036;2.2792664
2008;6;12;0;5.376616;317.98294
2008;6;12;6;6.907084;320.52728
2008;6;12;12;7.3161764;330.80856
2008;6;12;18;6.053767;334.04996
2008;6;13;0;6.204767;333.73123
2008;6;13;6;6.052746;321.13358
2008;6;13;12;6.2586913;323.3261
2008;6;13;18;7.116392;326.86722
2008;6;14;0;9.256961;326.63623
2008;6;14;6;10.143144;325.9474
2008;6;14;12;12.348043;317.0793
2008;6;14;18;15.6650095;321.43042
2008;6;15;0;15.690367;336.3207
2008;6;15;6;18.150059;337.6172
2008;6;15;12;21.072523;334.15414
2008;6;15;18;17.98909;338.96982
2008;6;16;0;11.517225;345.05322
2008;6;16;6;11.109527;343.60648
2008;6;16;12;9.024385;355.8532
2008;6;16;18;4.8001385;345.65988
2008;6;17;0;8.465786;335.72186
2008;6;17;6;10.293001;333.38312
2008;6;17;12;13.217618;345.02283
2008;6;17;18;12.008165;349.64694
2008;6;18;0;9.509834;345.163
2008;6;18;6;10.268119;343.58102
2008;6;18;12;8.280041;340.00305
2008;6;18;18;7.6381783;330.6776
2008;6;19;0;8.836988;327.58777
2008;6;19;6;12.165058;323.46555
2008;6;19;12;16.143665;337.4275
2008;6;19;18;11.249727;352.31958
2008;6;20;0;7.617306;350.5934
2008;6;20;6;0.58850616;278.02173
2008;6;20;12;2.5279493;229.59926
2008;6;20;18;1.7672995;250.24612
2008;6;21;0;5.2927494;324.93207
2008;6;21;6;8.301153;328.06625
2008;6;21;12;8.234092;337.94598
2008;6;21;18;2.0860882;2.2868347
2008;6;22;0;0.5536244;284.45044
2008;6;22;6;3.2585282;21.661835
2008;6;22;12;3.8567014;10.108032
2008;6;22;18;2.6685445;343.82816
2008;6;23;0;5.894971;327.71625
2008;6;23;6;5.935291;329.03613
2008;6;23;12;3.4251404;333.38016
2008;6;23;18;2.481618;318.13834
2008;6;24;0;5.30725;314.18597
2008;6;24;6;5.9761596;324.2738
2008;6;24;12;3.4219422;328.70612
2008;6;24;18;1.3644973;339.4259
2008;6;25;0;4.761231;315.96484
2008;6;25;6;5.84569;316.7037
2008;6;25;12;4.245516;317.54742
2008;6;25;18;2.911185;309.3464
2008;6;26;0;5.949355;320.8182
2008;6;26;6;5.7765613;327.55927
2008;6;26;12;3.622364;339.08633
2008;6;26;18;3.1890128;331.60004
2008;6;27;0;5.8803687;323.26593
2008;6;27;6;3.8621302;347.01733
2008;6;27;12;0.9043055;25.846405
2008;6;27;18;3.2781277;311.25864
2008;6;28;0;4.1371865;334.13394
2008;6;28;6;5.6164484;328.46396
2008;6;28;12;2.9382405;327.85168
2008;6;28;18;1.5365816;246.65639
2008;6;29;0;6.602036;321.82193
2008;6;29;6;6.3909616;326.98413
2008;6;29;12;4.7330413;340.77795
2008;6;29;18;3.39891;325.1994
2008;6;30;0;5.996025;330.70822
2008;6;30;6;5.332541;333.15332
2008;6;30;12;4.1255927;325.36536
2008;6;30;18;4.0646415;314.29758
2008;7;1;0;4.2543454;313.38184
2008;7;1;6;3.809137;314.94995
2008;7;1;12;1.9495758;350.56128
2008;7;1;18;0.601349;63.84149
2008;7;2;0;3.5561194;330.17703
2008;7;2;6;5.271733;318.1735
2008;7;2;12;4.0908027;345.91806
2008;7;2;18;3.5068967;332.24277
2008;7;3;0;5.815666;329.91046
2008;7;3;6;5.313826;356.1624
2008;7;3;12;5.8398113;10.111969
2008;7;3;18;4.5912423;24.513123
2008;7;4;0;4.7511344;5.8596497
2008;7;4;6;4.6307154;358.8495
2008;7;4;12;3.2199254;6.4569397
2008;7;4;18;1.206158;341.85803
2008;7;5;0;1.9441494;320.01132
2008;7;5;6;3.193786;332.13828
2008;7;5;12;1.8267376;2.218933
2008;7;5;18;0.8280594;239.18794
2008;7;6;0;0.44249794;197.13913
2008;7;6;6;1.8638769;339.3414
2008;7;6;12;3.546322;348.8736
2008;7;6;18;2.2749074;310.4912
2008;7;7;0;5.4447956;325.27905
2008;7;7;6;6.591597;328.91864
2008;7;7;12;5.3742933;351.2627
2008;7;7;18;1.8292046;25.724152
2008;7;8;0;2.6504035;356.23044
2008;7;8;6;3.2469192;2.748108
2008;7;8;12;2.0283575;104.646866
2008;7;8;18;2.0991185;120.64159
2008;7;9;0;4.2941017;322.6735
2008;7;9;6;6.5235987;328.99612
2008;7;9;12;3.3363602;316.79895
2008;7;9;18;1.8129973;299.89972
2008;7;10;0;2.5335228;282.39035
2008;7;10;6;3.2975707;317.85345
2008;7;10;12;1.0246869;310.15466
2008;7;10;18;0.815411;265.58438
2008;7;11;0;3.2184982;309.46085
2008;7;11;6;5.704577;330.89224
2008;7;11;12;4.8491225;338.82224
2008;7;11;18;0.5845958;129.59532
2008;7;12;0;0.1301748;9.636475
2008;7;12;6;3.0571814;32.622498
2008;7;12;12;3.041107;110.22882
2008;7;12;18;2.0445065;40.056915
2008;7;13;0;2.5486116;333.44675
2008;7;13;6;2.6341143;328.87994
2008;7;13;12;3.6576855;310.07623
2008;7;13;18;0.66248566;5.3444214
2008;7;14;0;1.3679374;340.45657
2008;7;14;6;5.1949205;321.75198
2008;7;14;12;5.317121;330.32867
2008;7;14;18;4.545795;336.4034
2008;7;15;0;7.396153;335.24203
2008;7;15;6;5.68172;340.1167
2008;7;15;12;3.3896096;33.15274
2008;7;15;18;2.384227;54.97116
2008;7;16;0;4.8539762;334.05145
2008;7;16;6;6.093037;326.1974
2008;7;16;12;2.9004807;326.9492
2008;7;16;18;1.1293815;315.78812
2008;7;17;0;4.582457;313.32605
2008;7;17;6;5.5404367;319.84412
2008;7;17;12;2.4711635;323.10376
2008;7;17;18;1.6958741;307.81964
2008;7;18;0;6.2919717;321.408
2008;7;18;6;8.280992;332.63437
2008;7;18;12;7.0454874;335.68768
2008;7;18;18;4.2732716;333.30316
2008;7;19;0;5.9441643;320.2959
2008;7;19;6;7.348739;321.83038
2008;7;19;12;6.800228;331.13083
2008;7;19;18;4.43633;335.09415
2008;7;20;0;6.106083;328.79074
2008;7;20;6;6.738018;329.0249
2008;7;20;12;4.403433;333.90198
2008;7;20;18;5.485376;331.11148
2008;7;21;0;8.798461;332.9899
2008;7;21;6;11.0465355;332.31076
2008;7;21;12;10.588654;330.54684
2008;7;21;18;9.978384;323.9181
2008;7;22;0;14.024216;329.12268
2008;7;22;6;14.635055;332.90997
2008;7;22;12;12.753195;332.11774
2008;7;22;18;17.416014;333.577
2008;7;23;0;11.750311;353.68378
2008;7;23;6;8.155085;0.80737305
2008;7;23;12;10.738681;57.11859
2008;7;23;18;11.205778;26.48529
2008;7;24;0;9.615123;53.519226
2008;7;24;6;5.73043;21.961243
2008;7;24;12;5.970694;22.765503
2008;7;24;18;4.1750116;358.4752
2008;7;25;0;3.9252417;356.91617
2008;7;25;6;4.032203;357.2934
2008;7;25;12;2.843081;322.4267
2008;7;25;18;5.525188;329.2175
2008;7;26;0;5.534711;333.6157
2008;7;26;6;5.7518816;323.14233
2008;7;26;12;4.0137844;346.29758
2008;7;26;18;1.8039657;73.70984
2008;7;27;0;1.8796301;60.907166
2008;7;27;6;4.4945717;359.04544
2008;7;27;12;4.425641;0.449646
2008;7;27;18;3.5856075;340.70444
2008;7;28;0;3.6333039;331.56198
2008;7;28;6;4.733893;343.49277
2008;7;28;12;3.525635;3.8537598
2008;7;28;18;1.7119973;74.89972
2008;7;29;0;3.0768237;33.728455
2008;7;29;6;2.8934326;11.3064575
2008;7;29;12;1.6993458;23.021667
2008;7;29;18;2.2318602;338.75305
2008;7;30;0;5.749157;336.15625
2008;7;30;6;6.2620573;329.89578
2008;7;30;12;3.6755576;329.15704
2008;7;30;18;2.0312796;331.81268
2008;7;31;0;3.5103862;323.72833
2008;7;31;6;5.0548058;315.9106
2008;7;31;12;4.182414;321.5141
2008;7;31;18;2.747568;325.96713
2009;5;1;0;3.150932;6.937866
2009;5;1;6;6.1982226;324.2673
2009;5;1;12;5.2103477;332.50668
2009;5;1;18;2.8659935;354.0173
2009;5;2;0;4.3094354;345.76535
2009;5;2;6;4.8888144;324.18982
2009;5;2;12;1.7092068;52.87146
2009;5;2;18;2.5466642;144.97084
2009;5;3;0;1.8937383;172.18253
2009;5;3;6;3.970661;325.89984
2009;5;3;12;2.1154556;353.6209
2009;5;3;18;2.2537897;329.46332
2009;5;4;0;3.8889177;318.16553
2009;5;4;6;6.133785;327.43546
2009;5;4;12;7.333688;349.0782
2009;5;4;18;2.687839;85.12076
2009;5;5;0;2.0652606;53.0791
2009;5;5;6;2.9686956;48.449158
2009;5;5;12;2.7197752;57.56842
2009;5;5;18;3.8767903;99.42877
2009;5;6;0;2.711888;96.73563
2009;5;6;6;4.600958;62.342316
2009;5;6;12;4.908923;56.235046
2009;5;6;18;2.8662498;48.446716
2009;5;7;0;5.230573;334.73676
2009;5;7;6;3.8526602;326.0915
2009;5;7;12;3.1764321;332.01746
2009;5;7;18;3.9319646;322.14847
2009;5;8;0;6.6402087;328.31348
2009;5;8;6;6.220335;328.6786
2009;5;8;12;3.18516;102.65549
2009;5;8;18;4.9647613;132.90823
2009;5;9;0;4.1602077;131.4468
2009;5;9;6;2.6584754;151.42178
2009;5;9;12;1.4885604;170.35861
2009;5;9;18;1.002343;205.1259
2009;5;10;0;6.910314;298.6501
2009;5;10;6;7.3243027;327.573
2009;5;10;12;3.2697608;333.87988
2009;5;10;18;2.0616398;128.09569
2009;5;11;0;1.6952764;3.9888916
2009;5;11;6;5.473974;335.7253
2009;5;11;12;2.7265878;322.88684
2009;5;11;18;3.8076382;186.3836
2009;5;12;0;0.7552172;207.2603
2009;5;12;6;3.274871;49.782166
2009;5;12;12;5.3259563;23.173279
2009;5;12;18;4.268608;39.180176
2009;5;13;0;7.089108;95.136826
2009;5;13;6;9.169211;102.98796
2009;5;13;12;8.747447;99.978424
2009;5;13;18;7.003262;85.29489
2009;5;14;0;9.396646;96.48004
2009;5;14;6;9.33633;90.98436
2009;5;14;12;7.7606864;113.044846
2009;5;14;18;5.6791162;134.7088
2009;5;15;0;2.394132;125.684616
2009;5;15;6;0.8395237;58.969147
2009;5;15;12;2.558364;56.640137
2009;5;15;18;2.3866022;345.44278
2009;5;16;0;6.5066767;335.1739
2009;5;16;6;5.4763546;327.26413
2009;5;16;12;3.8295019;346.5004
2009;5;16;18;2.9694421;58.847992
2009;5;17;0;3.7951524;74.24396
2009;5;17;6;4.704914;1.9737244
2009;5;17;12;4.7141347;21.541656
2009;5;17;18;2.3604198;30.939453
2009;5;18;0;5.680433;329.5514
2009;5;18;6;5.651831;322.46588
2009;5;18;12;3.1712308;328.32422
2009;5;18;18;1.9335293;289.32864
2009;5;19;0;2.8207693;299.99927
2009;5;19;6;3.6884785;335.19934
2009;5;19;12;1.2699447;31.0914
2009;5;19;18;1.4207245;35.381042
2009;5;20;0;3.2113762;4.8618164
2009;5;20;6;3.4359093;3.9586792
2009;5;20;12;3.0731015;39.072998
2009;5;20;18;2.087754;91.4395
2009;5;21;0;0.97579116;129.49182
2009;5;21;6;2.516479;31.77066
2009;5;21;12;3.2574298;101.000824
2009;5;21;18;4.9773254;81.10809
2009;5;22;0;4.377103;57.10669
2009;5;22;6;4.3355308;48.19391
2009;5;22;12;4.532669;65.080444
2009;5;22;18;4.0085225;81.32123
2009;5;23;0;4.8277993;28.637177
2009;5;23;6;5.491578;1.19281
2009;5;23;12;6.340902;21.70343
2009;5;23;18;7.2804017;44.9823
2009;5;24;0;6.8411627;26.860596
2009;5;24;6;6.331595;24.563507
2009;5;24;12;5.4211035;12.6397705
2009;5;24;18;5.8433175;0.8069458
2009;5;25;0;3.9554808;357.7052
2009;5;25;6;6.8202944;331.84528
2009;5;25;12;1.1802574;330.4611
2009;5;25;18;2.2356145;199.20291
2009;5;26;0;3.1599112;319.28665
2009;5;26;6;6.336822;318.28943
2009;5;26;12;5.08663;336.35593
2009;5;26;18;0.39899543;69.6449
2009;5;27;0;4.924091;328.42636
2009;5;27;6;5.161366;329.59296
2009;5;27;12;2.275909;6.10141
2009;5;27;18;2.7670221;62.571167
2009;5;28;0;2.7843165;28.024658
2009;5;28;6;5.48548;343.32544
2009;5;28;12;4.4307;333.88788
2009;5;28;18;4.642705;313.78384
2009;5;29;0;6.8741937;326.77972
2009;5;29;6;9.313428;333.4349
2009;5;29;12;8.979932;346.77283
2009;5;29;18;4.003997;359.76215
2009;5;30;0;7.407619;336.25543
2009;5;30;6;8.849933;339.94672
2009;5;30;12;7.2378345;344.1421
2009;5;30;18;6.4023786;341.80533
2009;5;31;0;7.858405;329.71027
2009;5;31;6;7.9635477;325.72833
2009;5;31;12;6.6219106;326.92328
2009;5;31;18;6.69227;329.2132
2009;6;1;0;8.955566;327.72507
2009;6;1;6;8.958158;324.64136
2009;6;1;12;5.325786;323.292
2009;6;1;18;2.9654968;335.71576
2009;6;2;0;6.4747286;308.06894
2009;6;2;6;9.977151;322.00354
2009;6;2;12;10.154395;334.15125
2009;6;2;18;5.5651913;327.95953
2009;6;3;0;6.9942427;334.91486
2009;6;3;6;6.2811685;345.04077
2009;6;3;12;4.6239324;16.166351
2009;6;3;18;5.3394923;72.654205
2009;6;4;0;3.7037;96.72722
2009;6;4;6;2.9063444;30.020142
2009;6;4;12;2.9597309;42.277008
2009;6;4;18;1.1445988;89.80493
2009;6;5;0;1.7522634;345.34335
2009;6;5;6;2.8462822;320.20428
2009;6;5;12;2.3857849;325.66022
2009;6;5;18;3.0922496;345.2621
2009;6;6;0;4.9051127;323.59656
2009;6;6;6;3.682149;321.54657
2009;6;6;12;1.8222941;2.16333
2009;6;6;18;2.090229;325.2432
2009;6;7;0;4.087955;310.2957
2009;6;7;6;3.9704978;315.34427
2009;6;7;12;3.1904278;328.96942
2009;6;7;18;0.36482424;287.184
2009;6;8;0;2.3067298;335.04272
2009;6;8;6;3.579698;314.58298
2009;6;8;12;3.2274432;317.34363
2009;6;8;18;3.2101364;308.75964
2009;6;9;0;5.5418735;312.51785
2009;6;9;6;4.460335;317.08203
2009;6;9;12;0.6573275;273.29544
2009;6;9;18;0.9711341;226.18764
2009;6;10;0;8.509515;331.42126
2009;6;10;6;10.049775;343.76035
2009;6;10;12;7.4800916;340.29684
2009;6;10;18;6.5578814;335.08167
2009;6;11;0;9.680981;335.09305
2009;6;11;6;8.419627;341.45428
2009;6;11;12;2.99804;336.46042
2009;6;11;18;0.8907692;188.3428
2009;6;12;0;3.9070537;304.83173
2009;6;12;6;4.731201;319.312
2009;6;12;12;2.549807;319.95425
2009;6;12;18;1.1954477;323.38388
2009;6;13;0;4.638043;308.83502
2009;6;13;6;4.605348;319.9001
2009;6;13;12;1.9132679;335.50598
2009;6;13;18;1.2003685;124.14143
2009;6;14;0;1.2082647;316.46863
2009;6;14;6;4.1255865;338.9895
2009;6;14;12;1.9910454;353.74762
2009;6;14;18;1.3235642;68.44
2009;6;15;0;2.16627;342.52924
2009;6;15;6;4.7529936;330.38177
2009;6;15;12;2.6813638;344.50613
2009;6;15;18;1.9505396;18.349762
2009;6;16;0;1.1340401;358.8557
2009;6;16;6;5.7437963;329.21136
2009;6;16;12;3.7675214;337.93088
2009;6;16;18;2.284802;336.2263
2009;6;17;0;4.5566444;311.18484
2009;6;17;6;6.9206367;320.26846
2009;6;17;12;4.1278253;329.47775
2009;6;17;18;2.4378028;340.8777
2009;6;18;0;6.11179;332.97684
2009;6;18;6;6.0051165;335.7691
2009;6;18;12;2.3587728;34.056824
2009;6;18;18;4.638078;121.56477
2009;6;19;0;3.534553;127.64433
2009;6;19;6;2.292228;131.47508
2009;6;19;12;5.422516;119.88687
2009;6;19;18;7.2094874;106.29968
2009;6;20;0;8.095392;79.66681
2009;6;20;6;7.532013;79.38571
2009;6;20;12;6.5269804;90.88382
2009;6;20;18;6.2766433;100.58656
2009;6;21;0;3.9102986;29.5354
2009;6;21;6;6.14141;357.20642
2009;6;21;12;3.9061325;37.161896
2009;6;21;18;2.3869128;158.11826
2009;6;22;0;3.3123348;317.7378
2009;6;22;6;7.0733895;332.46967
2009;6;22;12;5.894868;345.86392
2009;6;22;18;0.83866864;17.734314
2009;6;23;0;2.9362776;312.0626
2009;6;23;6;4.84036;319.2475
2009;6;23;12;2.118151;330.35052
2009;6;23;18;1.3932241;158.27243
2009;6;24;0;1.7404631;327.44516
2009;6;24;6;5.06727;325.49536
2009;6;24;12;2.3485117;333.40515
2009;6;24;18;0.30994168;77.26614
2009;6;25;0;4.050157;321.84445
2009;6;25;6;5.4623632;316.44528
2009;6;25;12;2.9132495;314.17667
2009;6;25;18;0.389639;166.8279
2009;6;26;0;0.5836192;142.86385
2009;6;26;6;0.80594033;27.58255
2009;6;26;12;2.7554252;136.47319
2009;6;26;18;3.2215364;132.80608
2009;6;27;0;1.3176467;43.6279
2009;6;27;6;5.4265795;326.07
2009;6;27;12;4.925499;335.3893
2009;6;27;18;6.3845434;335.88776
2009;6;28;0;10.778413;337.97208
2009;6;28;6;9.958455;341.66177
2009;6;28;12;8.158205;343.43976
2009;6;28;18;6.8404346;343.00015
2009;6;29;0;7.9369273;331.19458
2009;6;29;6;7.445127;331.69208
2009;6;29;12;3.5297022;333.37454
2009;6;29;18;0.9021851;19.180908
2009;6;30;0;0.8736953;317.25198
2009;6;30;6;2.3313062;332.04346
2009;6;30;12;1.5378791;336.036
2009;6;30;18;1.9565209;152.70277
2009;7;1;0;1.6939491;187.40562
2009;7;1;6;6.250136;323.01834
2009;7;1;12;7.72788;341.12958
2009;7;1;18;4.265608;355.6762
2009;7;2;0;7.4110546;340.64322
2009;7;2;6;8.058451;329.7516
2009;7;2;12;6.0229673;335.29486
2009;7;2;18;2.054103;347.25983
2009;7;3;0;3.5307662;334.19122
2009;7;3;6;2.349444;322.61002
2009;7;3;12;0.91951466;354.54752
2009;7;3;18;1.0271688;84.350006
2009;7;4;0;1.8634064;331.2179
2009;7;4;6;2.7393267;345.55524
2009;7;4;12;2.2599413;29.302277
2009;7;4;18;1.7499245;50.483032
2009;7;5;0;3.673223;352.21564
2009;7;5;6;3.574046;13.785645
2009;7;5;12;4.4884357;39.50058
2009;7;5;18;3.7749178;50.849
2009;7;6;0;3.9682994;2.8560486
2009;7;6;6;3.7510803;71.966095
2009;7;6;12;4.1098304;15.246338
2009;7;6;18;1.9289262;358.6702
2009;7;7;0;0.8610543;44.512756
2009;7;7;6;2.3845625;0.12588501
2009;7;7;12;1.0578941;57.732788
2009;7;7;18;0.9217855;59.26355
2009;7;8;0;1.5083016;7.4642334
2009;7;8;6;1.9037942;354.40164
2009;7;8;12;2.2245023;357.52557
2009;7;8;18;1.5349464;321.21875
2009;7;9;0;3.9754417;332.95703
2009;7;9;6;3.6392314;333.80972
2009;7;9;12;3.0025;352.42508
2009;7;9;18;1.7527553;40.49646
2009;7;10;0;1.8607392;5.4861755
2009;7;10;6;3.2517323;351.43408
2009;7;10;12;2.875548;347.20505
2009;7;10;18;1.5213475;3.8785095
2009;7;11;0;2.8070872;331.9926
2009;7;11;6;3.7383497;330.05072
2009;7;11;12;2.358023;353.52972
2009;7;11;18;1.9144574;337.42078
2009;7;12;0;4.2888813;332.6142
2009;7;12;6;4.740291;318.9101
2009;7;12;12;3.9264474;319.11172
2009;7;12;18;3.6101406;308.6967
2009;7;13;0;4.6077533;321.91013
2009;7;13;6;6.5208035;337.96692
2009;7;13;12;7.6647663;342.57587
2009;7;13;18;4.2746243;349.22086
2009;7;14;0;5.7495995;332.8754
2009;7;14;6;5.802906;335.5086
2009;7;14;12;4.166287;335.6526
2009;7;14;18;3.8063493;344.27863
2009;7;15;0;4.39293;336.39618
2009;7;15;6;6.5116057;326.8559
2009;7;15;12;2.8033268;333.40475
2009;7;15;18;4.0008736;313.57104
2009;7;16;0;7.378227;322.58112
2009;7;16;6;5.2548003;329.15045
2009;7;16;12;2.5529838;334.60132
2009;7;16;18;1.6644825;358.3525
2009;7;17;0;2.8119466;345.46375
2009;7;17;6;5.9158916;325.60474
2009;7;17;12;5.645362;321.87314
2009;7;17;18;3.2816775;317.191
2009;7;18;0;4.258677;324.81085
2009;7;18;6;5.741734;316.97565
2009;7;18;12;3.9601986;320.66107
2009;7;18;18;3.4447408;324.01767
2009;7;19;0;5.6055527;327.28427
2009;7;19;6;4.8936987;327.24374
2009;7;19;12;3.8648713;336.06146
2009;7;19;18;3.200651;339.31503
2009;7;20;0;3.5210357;3.9926147
2009;7;20;6;4.3561153;345.95502
2009;7;20;12;3.7415314;340.89752
2009;7;20;18;3.6269994;322.22992
2009;7;21;0;6.1107054;319.05276
2009;7;21;6;6.251624;322.3776
2009;7;21;12;4.445718;323.15152
2009;7;21;18;2.6837416;310.961
2009;7;22;0;5.3031263;315.51126
2009;7;22;6;5.097605;326.1642
2009;7;22;12;3.9442825;326.2383
2009;7;22;18;6.1658278;333.15585
2009;7;23;0;7.064636;352.13712
2009;7;23;6;5.142857;348.90912
2009;7;23;12;3.960616;272.2518
2009;7;23;18;0.9601571;210.58484
2009;7;24;0;2.7053204;330.2493
2009;7;24;6;4.645585;354.3202
2009;7;24;12;2.0015163;70.81714
2009;7;24;18;3.6861942;111.92601
2009;7;25;0;3.4407318;333.20306
2009;7;25;6;9.003424;342.0912
2009;7;25;12;4.3856974;0.5717163
