Year;Month;Day;Hour(utc);301;365
2008;5;25;12;7.808251;114.46356
2008;5;25;18;8.029893;140.18329
2008;5;26;0;8.025795;130.31546
2008;5;26;6;8.980706;120.08885
2008;5;26;12;9.043887;146.46417
2008;5;26;18;7.072525;163.6199
2008;5;27;0;4.784777;148.15372
2008;5;27;6;3.401878;147.50966
2008;5;27;12;6.5993247;145.40193
2008;5;27;18;6.757356;155.07162
2008;5;28;0;8.83348;129.19998
2008;5;28;6;7.7696753;138.18915
2008;5;28;12;10.771301;140.70753
2008;5;28;18;11.313328;134.7938
2008;5;29;0;10.427575;127.30037
2008;5;29;6;11.632299;123.44418
2008;5;29;12;19.118176;121.89447
2008;5;29;18;19.118057;129.46371
2008;5;30;0;12.266389;118.32698
2008;5;30;6;11.313012;109.10298
2008;5;30;12;12.030482;140.87308
2008;5;30;18;4.885386;190.50586
2008;5;31;0;3.9169786;338.42603
2008;5;31;6;5.277326;349.58392
2008;5;31;12;2.0755327;45.39148
2008;5;31;18;3.247928;172.65802
2008;6;1;0;2.941184;146.4289
2008;6;1;6;2.687653;99.85016
2008;6;1;12;4.5709763;110.857086
2008;6;1;18;4.095323;113.19997
2008;6;2;0;4.820567;24.625916
2008;6;2;6;3.1283479;68.38733
2008;6;2;12;4.083327;128.36385
2008;6;2;18;4.6180415;122.655426
2008;6;3;0;3.5481608;98.64531
2008;6;3;6;4.829229;4.070984
2008;6;3;12;6.129626;31.356201
2008;6;3;18;3.5786343;22.140137
2008;6;4;0;6.063591;36.66803
2008;6;4;6;7.302073;29.612823
2008;6;4;12;6.7963114;43.069763
2008;6;4;18;7.829313;133.58662
2008;6;5;0;3.9784942;109.678085
2008;6;5;6;6.1755395;26.151855
2008;6;5;12;6.1730986;34.54422
2008;6;5;18;5.7373247;66.944855
2008;6;6;0;5.045067;49.49179
2008;6;6;6;5.239545;41.431152
2008;6;6;12;5.2018685;48.12018
2008;6;6;18;4.473863;86.14746
2008;6;7;0;6.668763;68.81726
2008;6;7;6;5.974515;79.14496
2008;6;7;12;3.8993669;74.18338
2008;6;7;18;2.9928916;342.21027
2008;6;8;0;5.0366173;359.14288
2008;6;8;6;6.6472363;349.08636
2008;6;8;12;6.721563;10.89621
2008;6;8;18;6.2396336;15.01413
2008;6;9;0;6.7122383;20.685669
2008;6;9;6;7.8155775;22.85852
2008;6;9;12;7.2272596;35.857574
2008;6;9;18;5.8172927;42.1026
2008;6;10;0;5.9486103;38.420593
2008;6;10;6;4.6233754;23.372131
2008;6;10;12;2.355348;20.765442
2008;6;10;18;3.1477268;355.60187
2008;6;11;0;4.950041;347.46747
2008;6;11;6;4.7281194;350.72003
2008;6;11;12;2.321525;29.458923
2008;6;11;18;2.4626656;40.746704
2008;6;12;0;4.2100425;355.89786
2008;6;12;6;5.174451;353.55637
2008;6;12;12;5.2936816;1.5314331
2008;6;12;18;4.767284;4.1115723
2008;6;13;0;5.7535825;6.793335
2008;6;13;6;4.9408216;5.1836853
2008;6;13;12;4.4600515;354.37982
2008;6;13;18;4.6840377;353.6365
2008;6;14;0;5.654632;341.8678
2008;6;14;6;5.2110786;328.54727
2008;6;14;12;9.234975;293.99518
2008;6;14;18;9.948007;311.65305
2008;6;15;0;10.332457;326.50235
2008;6;15;6;13.045976;332.54825
2008;6;15;12;14.761883;328.395
2008;6;15;18;15.801921;332.64026
2008;6;16;0;11.491601;335.04233
2008;6;16;6;8.941593;342.80194
2008;6;16;12;6.9417753;3.4854736
2008;6;16;18;6.0640955;355.7061
2008;6;17;0;6.3943515;345.5909
2008;6;17;6;7.3493967;332.7136
2008;6;17;12;9.497886;342.66333
2008;6;17;18;8.455126;346.8798
2008;6;18;0;7.9565415;349.01065
2008;6;18;6;7.5923567;357.64178
2008;6;18;12;5.9983406;348.60406
2008;6;18;18;4.1726513;312.6155
2008;6;19;0;7.84121;299.6064
2008;6;19;6;9.786159;322.85992
2008;6;19;12;11.720321;336.52094
2008;6;19;18;11.948399;342.9562
2008;6;20;0;11.796391;338.47342
2008;6;20;6;6.925006;345.322
2008;6;20;12;5.3524275;347.35614
2008;6;20;18;4.3593664;330.38232
2008;6;21;0;5.540577;333.62985
2008;6;21;6;5.5149775;326.592
2008;6;21;12;7.035609;334.34363
2008;6;21;18;6.4818516;329.8686
2008;6;22;0;5.982058;334.12872
2008;6;22;6;4.6168256;32.405243
2008;6;22;12;5.77493;27.509735
2008;6;22;18;4.5221763;11.251434
2008;6;23;0;6.181522;359.01562
2008;6;23;6;6.924986;9.301758
2008;6;23;12;5.533487;23.850647
2008;6;23;18;4.0712566;28.637878
2008;6;24;0;5.5749097;21.540619
2008;6;24;6;6.9040065;19.892792
2008;6;24;12;5.485035;32.228577
2008;6;24;18;2.9501085;45.447876
2008;6;25;0;3.733146;20.815308
2008;6;25;6;4.584447;5.084015
2008;6;25;12;4.1925955;10.810425
2008;6;25;18;3.381521;6.664337
2008;6;26;0;5.678072;15.723267
2008;6;26;6;6.8303876;19.977783
2008;6;26;12;6.432855;40.53598
2008;6;26;18;4.986586;40.079407
2008;6;27;0;6.2026825;23.179047
2008;6;27;6;8.010865;47.23105
2008;6;27;12;4.8372016;65.91785
2008;6;27;18;2.2197642;41.925385
2008;6;28;0;3.6867678;38.143677
2008;6;28;6;4.655193;11.5190735
2008;6;28;12;2.3536084;15.209381
2008;6;28;18;1.2129235;217.45518
2008;6;29;0;4.269601;340.68924
2008;6;29;6;5.392473;0.74902344
2008;6;29;12;5.733564;14.785065
2008;6;29;18;4.9813266;14.821533
2008;6;30;0;6.9794717;13.790649
2008;6;30;6;6.8602414;26.237976
2008;6;30;12;5.0295568;38.41638
2008;6;30;18;4.096277;17.961609
2008;7;1;0;5.3896646;9.881561
2008;7;1;6;5.0249557;16.975403
2008;7;1;12;4.6728954;30.58258
2008;7;1;18;3.0240562;60.956482
2008;7;2;0;4.618075;23.540771
2008;7;2;6;5.56262;36.791016
2008;7;2;12;4.959168;49.0683
2008;7;2;18;3.6848311;28.661957
2008;7;3;0;6.4240737;24.028015
2008;7;3;6;8.065193;27.0943
2008;7;3;12;7.1471744;59.834167
2008;7;3;18;6.9590287;58.295776
2008;7;4;0;4.6473284;56.832794
2008;7;4;6;4.5607753;54.513
2008;7;4;12;3.6620274;48.902313
2008;7;4;18;2.3589602;56.93286
2008;7;5;0;3.565399;30.345276
2008;7;5;6;3.6556304;34.35138
2008;7;5;12;3.576908;31.473145
2008;7;5;18;0.7686073;147.54666
2008;7;6;0;0.8874088;359.11722
2008;7;6;6;2.8221576;12.31842
2008;7;6;12;3.3626275;16.48935
2008;7;6;18;2.3745449;325.99814
2008;7;7;0;5.3334074;348.22827
2008;7;7;6;5.5160527;2.594757
2008;7;7;12;6.3717785;32.013794
2008;7;7;18;2.8977969;66.66461
2008;7;8;0;3.8658113;73.71344
2008;7;8;6;3.9049141;69.15396
2008;7;8;12;4.28528;128.43344
2008;7;8;18;4.8155284;147.81805
2008;7;9;0;1.135574;131.29712
2008;7;9;6;3.4393895;33.701355
2008;7;9;12;3.1628315;68.043396
2008;7;9;18;2.8231387;130.75099
2008;7;10;0;2.63405;136.94522
2008;7;10;6;3.0306268;93.19464
2008;7;10;12;2.9767377;115.71405
2008;7;10;18;2.3488398;221.25421
2008;7;11;0;6.2597632;314.0923
2008;7;11;6;7.2975116;320.7849
2008;7;11;12;5.818042;342.96005
2008;7;11;18;2.6977506;61.888916
2008;7;12;0;4.647362;123.35603
2008;7;12;6;5.2519145;91.49655
2008;7;12;12;7.174539;136.21008
2008;7;12;18;4.08674;137.9259
2008;7;13;0;1.736364;39.536102
2008;7;13;6;2.5250475;40.43927
2008;7;13;12;3.177853;6.7475586
2008;7;13;18;3.938178;3.5865784
2008;7;14;0;4.69276;354.32578
2008;7;14;6;6.2799296;351.62814
2008;7;14;12;7.693155;344.48633
2008;7;14;18;8.3266945;343.4028
2008;7;15;0;8.911775;343.69617
2008;7;15;6;7.349337;0.74664307
2008;7;15;12;4.5912924;33.421265
2008;7;15;18;2.1621838;88.20294
2008;7;16;0;3.095297;5.61322
2008;7;16;6;5.3550434;355.5705
2008;7;16;12;4.443265;17.70282
2008;7;16;18;3.6549594;16.485962
2008;7;17;0;5.150305;21.820862
2008;7;17;6;6.069314;14.415375
2008;7;17;12;4.7735057;22.455078
2008;7;17;18;3.141225;8.207947
2008;7;18;0;6.9000344;346.0445
2008;7;18;6;7.8920646;351.9045
2008;7;18;12;7.4106884;353.9596
2008;7;18;18;5.5176497;4.7282104
2008;7;19;0;5.753336;351.46475
2008;7;19;6;6.3689256;346.52585
2008;7;19;12;6.238464;353.13763
2008;7;19;18;5.8115625;356.34
2008;7;20;0;6.263164;356.01825
2008;7;20;6;6.768826;2.2383423
2008;7;20;12;5.7603674;6.4755554
2008;7;20;18;5.68992;351.54758
2008;7;21;0;7.0757895;339.99295
2008;7;21;6;7.253488;332.75208
2008;7;21;12;5.975877;316.63718
2008;7;21;18;9.275981;299.24136
2008;7;22;0;10.529031;321.69885
2008;7;22;6;9.636271;321.01782
2008;7;22;12;9.258632;325.3611
2008;7;22;18;15.375949;331.31158
2008;7;23;0;17.924593;341.40744
2008;7;23;6;8.5900755;12.664734
2008;7;23;12;12.08725;60.927185
2008;7;23;18;11.836475;24.017517
2008;7;24;0;8.745693;45.29547
2008;7;24;6;7.260094;61.1185
2008;7;24;12;5.828634;77.249146
2008;7;24;18;4.617648;35.776733
2008;7;25;0;3.8398216;48.604065
2008;7;25;6;4.4909673;49.10089
2008;7;25;12;2.2075262;53.285156
2008;7;25;18;3.6875193;0.20217896
2008;7;26;0;5.8099403;1.880249
2008;7;26;6;5.580104;4.09433
2008;7;26;12;3.5217772;41.702454
2008;7;26;18;4.2551126;65.851074
2008;7;27;0;6.895685;142.9773
2008;7;27;6;2.4929135;72.13641
2008;7;27;12;3.3028302;44.426422
2008;7;27;18;4.045159;18.308777
2008;7;28;0;5.4347196;21.082123
2008;7;28;6;4.9051414;25.88272
2008;7;28;12;4.6450553;42.29962
2008;7;28;18;3.8111148;106.31586
2008;7;29;0;4.0565057;114.3849
2008;7;29;6;3.7280636;117.47078
2008;7;29;12;2.157148;42.679565
2008;7;29;18;1.2265204;65.6004
2008;7;30;0;4.1583495;17.069397
2008;7;30;6;5.5876265;10.569519
2008;7;30;12;4.1720595;25.895447
2008;7;30;18;2.8431976;56.15915
2008;7;31;0;3.1739218;41.68451
2008;7;31;6;3.027267;15.835693
2008;7;31;12;1.7933819;29.546814
2008;7;31;18;1.4598624;52.96756
2009;5;1;0;3.7148094;66.92383
2009;5;1;6;4.376361;354.41693
2009;5;1;12;4.744866;4.4405212
2009;5;1;18;3.6619568;26.078766
2009;5;2;0;4.3652277;30.047974
2009;5;2;6;4.014474;18.701782
2009;5;2;12;4.333309;98.56496
2009;5;2;18;5.8861284;155.774
2009;5;3;0;5.278724;154.5354
2009;5;3;6;0.81651634;131.00156
2009;5;3;12;2.8778892;97.62189
2009;5;3;18;1.4311831;165.66867
2009;5;4;0;3.7269185;331.38376
2009;5;4;6;13.664179;325.299
2009;5;4;12;16.026896;338.1101
2009;5;4;18;12.232912;344.06604
2009;5;5;0;6.9022646;346.91483
2009;5;5;6;3.8986564;107.3952
2009;5;5;12;4.026395;114.5692
2009;5;5;18;3.950288;114.237915
2009;5;6;0;6.2301497;130.54434
2009;5;6;6;4.1632695;74.797424
2009;5;6;12;5.2628613;93.90709
2009;5;6;18;3.2192416;113.20398
2009;5;7;0;4.591766;352.15018
2009;5;7;6;4.6106224;6.661499
2009;5;7;12;4.7585864;19.94748
2009;5;7;18;4.1207685;350.72186
2009;5;8;0;6.038425;1.0554504
2009;5;8;6;5.8646655;13.161316
2009;5;8;12;5.9356494;131.36395
2009;5;8;18;12.544733;155.23123
2009;5;9;0;9.040663;161.00496
2009;5;9;6;6.0559154;173.83768
2009;5;9;12;4.754815;197.10458
2009;5;9;18;6.129846;210.31429
2009;5;10;0;4.2692413;310.35373
2009;5;10;6;5.6866508;349.143
2009;5;10;12;4.595045;33.009094
2009;5;10;18;3.5776238;149.21204
2009;5;11;0;2.1678593;229.78624
2009;5;11;6;4.4784822;353.58295
2009;5;11;12;3.299929;355.38135
2009;5;11;18;3.1743572;316.4383
2009;5;12;0;1.0271176;16.800537
2009;5;12;6;4.03411;108.00766
2009;5;12;12;5.3291864;102.17786
2009;5;12;18;3.2106798;74.755005
2009;5;13;0;3.746806;57.17636
2009;5;13;6;12.432038;120.61609
2009;5;13;12;14.625381;118.89813
2009;5;13;18;12.380993;107.061905
2009;5;14;0;13.534537;114.36873
2009;5;14;6;14.592384;105.50986
2009;5;14;12;11.745116;108.998886
2009;5;14;18;9.210474;133.55489
2009;5;15;0;6.932445;141.15637
2009;5;15;6;5.1683455;146.29834
2009;5;15;12;7.4734797;141.56566
2009;5;15;18;3.503195;140.6521
2009;5;16;0;4.2283897;29.317474
2009;5;16;6;5.68807;32.506012
2009;5;16;12;4.09557;65.11444
2009;5;16;18;4.9695673;97.79898
2009;5;17;0;5.3710876;108.35756
2009;5;17;6;5.0333223;72.43872
2009;5;17;12;5.017824;69.37372
2009;5;17;18;3.6679556;91.27908
2009;5;18;0;3.9796731;33.12451
2009;5;18;6;4.2619877;15.494598
2009;5;18;12;2.8394885;66.26373
2009;5;18;18;2.8115432;162.26295
2009;5;19;0;3.9128067;141.97185
2009;5;19;6;3.9421394;110.752365
2009;5;19;12;4.839967;128.71046
2009;5;19;18;4.543993;141.0588
2009;5;20;0;3.586495;90.46611
2009;5;20;6;3.2646267;72.761444
2009;5;20;12;3.9911077;72.0795
2009;5;20;18;4.312738;112.86438
2009;5;21;0;3.6210048;120.89456
2009;5;21;6;3.7158298;96.75169
2009;5;21;12;6.9979796;127.84224
2009;5;21;18;8.017587;116.6284
2009;5;22;0;6.371502;109.828125
2009;5;22;6;6.0485353;83.38696
2009;5;22;12;7.064197;101.70647
2009;5;22;18;7.470967;117.394745
2009;5;23;0;5.751208;72.26614
2009;5;23;6;6.419547;61.462616
2009;5;23;12;7.6883707;66.366455
2009;5;23;18;11.523805;77.75815
2009;5;24;0;10.884737;63.507507
2009;5;24;6;9.781;52.913696
2009;5;24;12;7.5075965;52.47113
2009;5;24;18;6.0792203;24.232788
2009;5;25;0;6.188398;33.302002
2009;5;25;6;6.7154484;2.107544
2009;5;25;12;6.8816023;16.431824
2009;5;25;18;4.976898;51.260193
2009;5;26;0;3.0316362;70.62134
2009;5;26;6;4.4655933;5.3601685
2009;5;26;12;5.3444724;3.7566833
2009;5;26;18;4.840454;4.8361816
2009;5;27;0;7.3236804;343.39957
2009;5;27;6;6.3905;359.5387
2009;5;27;12;3.8992505;33.398193
2009;5;27;18;3.2644842;99.12468
2009;5;28;0;3.6077116;92.48161
2009;5;28;6;4.7976894;25.12976
2009;5;28;12;4.1044874;15.060425
2009;5;28;18;4.8835354;338.46912
2009;5;29;0;8.0821085;341.89487
2009;5;29;6;9.331952;335.42874
2009;5;29;12;10.033688;342.94916
2009;5;29;18;9.157882;342.1059
2009;5;30;0;8.860492;345.50867
2009;5;30;6;8.883765;359.45847
2009;5;30;12;7.283271;4.232971
2009;5;30;18;5.9259357;356.94086
2009;5;31;0;6.2199693;350.1246
2009;5;31;6;5.815318;343.47983
2009;5;31;12;4.3325124;341.88742
2009;5;31;18;3.8209784;336.14816
2009;6;1;0;5.090691;343.2646
2009;6;1;6;4.899767;348.74725
2009;6;1;12;3.0460577;10.889923
2009;6;1;18;0.9965668;115.29863
2009;6;2;0;5.1250095;304.33002
2009;6;2;6;5.781223;320.8526
2009;6;2;12;4.5684667;351.30783
2009;6;2;18;4.851972;351.02753
2009;6;3;0;6.205234;10.493103
2009;6;3;6;7.537277;30.222656
2009;6;3;12;7.6364403;56.867004
2009;6;3;18;5.1074657;97.10118
2009;6;4;0;5.7304053;98.88342
2009;6;4;6;4.255058;126.91757
2009;6;4;12;5.5724616;119.44876
2009;6;4;18;5.7744713;153.87766
2009;6;5;0;4.074765;159.64453
2009;6;5;6;4.319587;213.97708
2009;6;5;12;5.862523;218.13097
2009;6;5;18;3.3798141;209.60767
2009;6;6;0;1.4800817;157.45145
2009;6;6;6;1.4917618;57.363403
2009;6;6;12;4.32028;121.44487
2009;6;6;18;3.84272;145.91934
2009;6;7;0;2.001852;114.075195
2009;6;7;6;2.0067222;44.697937
2009;6;7;12;1.5620209;2.3373108
2009;6;7;18;1.7133147;113.02785
2009;6;8;0;0.5435274;106.40901
2009;6;8;6;1.1651788;142.34375
2009;6;8;12;2.4963617;257.81085
2009;6;8;18;1.0769703;165.79434
2009;6;9;0;1.9428796;335.0634
2009;6;9;6;3.38225;23.18814
2009;6;9;12;2.369016;121.096054
2009;6;9;18;5.5291014;240.40865
2009;6;10;0;6.5494146;333.07272
2009;6;10;6;6.434832;3.1271973
2009;6;10;12;5.518083;14.463013
2009;6;10;18;5.6650405;351.0049
2009;6;11;0;7.4604826;350.4447
2009;6;11;6;7.215516;3.3351135
2009;6;11;12;5.7274513;17.888184
2009;6;11;18;3.2019007;61.97754
2009;6;12;0;1.2594002;85.11444
2009;6;12;6;2.3080325;16.024109
2009;6;12;12;2.0244007;11.839935
2009;6;12;18;2.5019336;347.08923
2009;6;13;0;4.2787547;350.61108
2009;6;13;6;4.397552;3.4016724
2009;6;13;12;2.415805;39.0123
2009;6;13;18;2.4803414;135.01141
2009;6;14;0;2.4362898;138.56071
2009;6;14;6;2.7486703;75.315186
2009;6;14;12;3.6730106;120.4866
2009;6;14;18;4.056449;160.61368
2009;6;15;0;2.9716396;97.49664
2009;6;15;6;3.7459767;29.30429
2009;6;15;12;4.4275484;42.273987
2009;6;15;18;3.2649124;43.644226
2009;6;16;0;3.7613463;27.660095
2009;6;16;6;4.9500065;8.7708435
2009;6;16;12;5.2414303;19.004852
2009;6;16;18;4.112681;26.777557
2009;6;17;0;4.8256903;10.983276
2009;6;17;6;6.0498934;3.9520264
2009;6;17;12;6.2649226;21.517365
2009;6;17;18;6.1727033;16.406189
2009;6;18;0;6.9579005;2.606018
2009;6;18;6;7.246426;17.011719
2009;6;18;12;4.7848635;45.877106
2009;6;18;18;5.9912186;150.50848
2009;6;19;0;5.1666183;140.2151
2009;6;19;6;5.071779;155.04019
2009;6;19;12;8.778771;141.24945
2009;6;19;18;10.107046;131.21964
2009;6;20;0;8.357168;112.42651
2009;6;20;6;8.030012;92.31935
2009;6;20;12;8.740649;120.29207
2009;6;20;18;5.853699;124.4861
2009;6;21;0;2.341863;61.109436
2009;6;21;6;5.15713;14.986542
2009;6;21;12;7.845523;2.2790222
2009;6;21;18;9.160147;343.19638
2009;6;22;0;10.554615;340.19427
2009;6;22;6;8.725616;337.34503
2009;6;22;12;8.009977;348.95547
2009;6;22;18;6.00538;348.99142
2009;6;23;0;5.3353386;351.91492
2009;6;23;6;4.419346;26.056091
2009;6;23;12;4.554371;43.25412
2009;6;23;18;2.5510814;70.52557
2009;6;24;0;1.6849741;94.36224
2009;6;24;6;2.89945;16.903534
2009;6;24;12;2.54052;34.627808
2009;6;24;18;1.1970441;81.43399
2009;6;25;0;1.7868191;351.33655
2009;6;25;6;3.0514674;3.2004395
2009;6;25;12;1.635745;46.80945
2009;6;25;18;4.2427893;142.00159
2009;6;26;0;5.651256;137.46323
2009;6;26;6;6.290934;136.24263
2009;6;26;12;9.028765;151.96521
2009;6;26;18;7.821254;160.44096
2009;6;27;0;3.7311027;150.16782
2009;6;27;6;1.8055581;329.9404
2009;6;27;12;3.3910992;357.09442
2009;6;27;18;5.234082;337.26672
2009;6;28;0;7.7287993;345.68408
2009;6;28;6;8.206441;347.8109
2009;6;28;12;6.5264935;352.51727
2009;6;28;18;4.69999;359.9571
2009;6;29;0;4.818641;353.77075
2009;6;29;6;4.97639;3.6083984
2009;6;29;12;3.147295;22.831177
2009;6;29;18;3.1061215;129.84093
2009;6;30;0;4.121127;175.93997
2009;6;30;6;3.4712245;188.60661
2009;6;30;12;4.8106084;175.17032
2009;6;30;18;8.383601;160.41971
2009;7;1;0;4.9807434;184.91971
2009;7;1;6;7.0858684;322.15344
2009;7;1;12;10.20711;343.44424
2009;7;1;18;10.999892;344.96375
2009;7;2;0;11.143295;332.0164
2009;7;2;6;10.763948;328.6531
2009;7;2;12;9.485777;333.81732
2009;7;2;18;6.5387354;347.13342
2009;7;3;0;5.5959682;347.0817
2009;7;3;6;1.5636551;98.90071
2009;7;3;12;3.2158415;164.26477
2009;7;3;18;3.78129;157.93945
2009;7;4;0;3.121633;146.082
2009;7;4;6;2.747015;105.02965
2009;7;4;12;2.0650656;108.22243
2009;7;4;18;2.936247;88.52063
2009;7;5;0;1.8306427;116.109985
2009;7;5;6;4.2407656;52.3974
2009;7;5;12;5.4079857;78.69629
2009;7;5;18;6.223235;100.4108
2009;7;6;0;5.3275237;62.405884
2009;7;6;6;5.5219727;82.36578
2009;7;6;12;4.619998;68.41867
2009;7;6;18;4.203012;101.45189
2009;7;7;0;2.952827;75.53644
2009;7;7;6;2.492968;29.707306
2009;7;7;12;4.7535653;118.74095
2009;7;7;18;4.3424816;160.37338
2009;7;8;0;3.3210993;144.95268
2009;7;8;6;2.3237178;125.68387
2009;7;8;12;5.368624;102.842804
2009;7;8;18;3.7084873;108.68727
2009;7;9;0;2.3768127;85.04028
2009;7;9;6;2.5649219;61.32721
2009;7;9;12;2.8164442;97.674576
2009;7;9;18;2.916045;116.59038
2009;7;10;0;3.207822;119.14795
2009;7;10;6;2.8737466;92.37375
2009;7;10;12;2.2127435;57.10547
2009;7;10;18;2.0984318;90.33775
2009;7;11;0;1.1237519;137.6477
2009;7;11;6;2.1783793;43.0632
2009;7;11;12;1.117754;42.215393
2009;7;11;18;0.91420376;86.566956
2009;7;12;0;2.9058876;354.75464
2009;7;12;6;3.7978284;348.6128
2009;7;12;12;4.015609;348.5065
2009;7;12;18;4.144155;340.5045
2009;7;13;0;5.547931;356.4826
2009;7;13;6;5.647247;8.953552
2009;7;13;12;5.3811255;12.06839
2009;7;13;18;5.225228;12.265442
2009;7;14;0;5.4801445;5.315918
2009;7;14;6;5.30102;18.941101
2009;7;14;12;5.2284303;8.199219
2009;7;14;18;5.4951262;15.696991
2009;7;15;0;6.3713923;20.086426
2009;7;15;6;7.050649;19.71045
2009;7;15;12;5.467054;39.637512
2009;7;15;18;3.283389;16.009613
2009;7;16;0;6.303079;8.342041
2009;7;16;6;7.379436;25.678894
2009;7;16;12;3.4023752;48.608215
2009;7;16;18;2.393474;100.94574
2009;7;17;0;2.5129218;41.98712
2009;7;17;6;4.341496;4.0770874
2009;7;17;12;5.0304565;1.9536133
2009;7;17;18;3.7332735;5.570404
2009;7;18;0;4.199985;4.7048035
2009;7;18;6;4.9771013;4.719116
2009;7;18;12;3.9455733;22.90506
2009;7;18;18;2.805886;15.0078125
2009;7;19;0;4.875061;11.640533
2009;7;19;6;4.74316;19.47992
2009;7;19;12;3.9758098;39.467865
2009;7;19;18;3.0665314;25.322754
2009;7;20;0;4.103863;64.77936
2009;7;20;6;4.1097107;49.39377
2009;7;20;12;4.3093305;47.79904
2009;7;20;18;3.2551389;20.285828
2009;7;21;0;5.0698743;351.96152
2009;7;21;6;5.784361;355.2068
2009;7;21;12;5.789413;349.75095
2009;7;21;18;5.1836147;0.717926
2009;7;22;0;6.358096;346.8297
2009;7;22;6;6.4949384;358.81146
2009;7;22;12;5.8032207;2.514038
2009;7;22;18;7.1350183;6.4832764
2009;7;23;0;8.600551;21.452393
2009;7;23;6;7.7843847;50.866577
2009;7;23;12;5.251097;26.461914
2009;7;23;18;5.605624;32.220154
2009;7;24;0;5.7551336;26.448608
2009;7;24;6;6.6603236;24.555359
2009;7;24;12;5.971135;33.15326
2009;7;24;18;5.0211043;89.20743
2009;7;25;0;4.6441746;38.9104
2009;7;25;6;7.5245953;5.044861
2009;7;25;12;7.6977596;20.359436
2009;7;25;18;5.0009437;27.543335
